"protein_group","number_of_peptides_A_1","number_of_peptides_A_2","number_of_peptides_A_3","number_of_peptides_B_1","number_of_peptides_B_2","number_of_peptides_B_3","abundance_A_1","abundance_B_1","abundance_A_2","abundance_B_2","abundance_A_3","abundance_B_3","log_ratios_B..vs.A.","differential_abundance_qvalue_B..vs.A."
"O00418",2,2,1,1,NA,1,20.8416428514104,20.7172388001549,21.4397172763622,20.9531467235559,21.4228442156093,21.0960647671068,-0.312584684188099,0.896457348597172
"P35340",NA,NA,NA,2,2,2,20.3400453959157,20.7378027003894,19.635519304633,20.4455966250626,20.0489399599149,20.7539928130994,0.6376291593626,0.0974602915710176
"P32608",1,2,2,NA,1,1,21.0796032708748,22.015216638228,22.289829361258,20.4702120135698,21.5673923661436,21.1897497704036,-0.420548858691666,1
"Q00362",1,2,1,NA,NA,NA,20.8483866430312,20.5135248453389,21.8802953668192,21.5928356702065,22.2618034022566,21.9336733679545,-0.316817176202367,1
"P60983",1,NA,NA,2,NA,NA,24.3549900924987,23.6722126343357,21.4884632754528,18.8262993357406,24.2841821962201,23.5362386769848,-1.36429497237017,0.862437639106864
"P36016",2,2,2,1,1,1,21.0810438676054,19.7000229879182,21.2832319478024,19.6997046093343,21.4435551973956,20.6826726473933,-1.24181025605253,0.0685953921604698
"Q96MX6",NA,NA,2,NA,NA,1,18.9246968894894,18.7796427060865,18.8777711753952,18.1388389417791,19.6410436111598,19.9254776555789,-0.199850790866635,1
"P0AG18",NA,NA,NA,1,2,NA,20.1099138460362,21.1632587105284,18.4070667303917,21.0595368983488,19.4402830753473,21.4779105332463,1.9144808301161,0.0249837735978081
"O95544",NA,NA,2,NA,NA,NA,20.3654389912693,20.7716986104316,20.4941353421006,20.4305522113021,20.6250825126349,20.5955612834424,0.104385086390433,1
"P21524",1,1,2,NA,NA,NA,20.5178483703798,20.5958965551447,21.0588908272594,21.151288190845,21.1581033016895,21.3049877964151,0.105776681025368,1
"Q9NP58",NA,NA,1,NA,NA,2,19.766008272444,20.4380162718897,19.6935041770639,NA,19.9908487334632,20.2985340352685,0.551488092588733,0.402603344578508
"Q13426",NA,1,1,NA,1,2,20.1780196844225,21.699480318112,21.6081345520642,19.7250402059546,21.3461737814271,21.6665559188639,-0.0137505249944354,0.999228499599805
"Q06489",1,2,1,1,1,1,21.273545068478,20.9861704997481,21.2278324296609,21.9535451591986,21.6055375044126,20.7093714095583,-0.152609311348833,0.999228499599805
"Q9BUT9",2,1,1,1,1,2,20.3599972192112,20.2624316756692,20.8997147197954,20.6581831479061,19.9761660576257,20.7341811927585,0.139639339900499,1
"P06785",2,NA,NA,NA,NA,NA,20.9214888552041,20.0202936407266,20.9117013819933,20.0305875039379,21.4899209500392,20.3227891270103,-0.983146971853933,0.0576448668858561
"Q9Y2Z4",NA,1,NA,2,1,1,20.9629179713043,21.4837621561126,21.270623695472,21.1177695908638,21.4039428703093,21.4570402672262,0.140362492372334,0.999228499599805
"Q14691",2,1,1,1,1,1,21.0529568670491,21.3815785952445,21.2599661853611,21.6785325515874,22.6578333846936,22.3819176978284,0.157090802518831,0.999228499599805
"P52756",NA,NA,1,2,NA,2,20.1992388928078,22.0144639138113,22.4779404166527,21.6780309726611,22.3651570147823,22.1836117585828,0.277923440270801,1
"Q96FF9",2,2,NA,1,NA,1,20.4751389364545,20.1933284886127,20.6860250195882,20.5789944188536,20.9624202669277,20.9769086115858,-0.124784234639434,1
"Q03020",1,1,2,NA,1,1,20.4835795144027,18.6597256195386,20.9215860086049,20.2476718760598,23.6156725133925,21.0166865693012,-1.69891799050017,0.627777284053785
"Q07541",1,2,2,NA,1,1,21.074275744641,19.6903701854694,21.3448695068287,20.3880532954959,21.6128208140385,19.9656483211545,-1.32929808779613,0.0457999142818968
"Q9UJA5",NA,NA,1,1,1,2,19.9846932828073,20.6346218577165,20.2351316184835,20.1227674937506,20.7998244765195,20.929200607197,0.222313526951267,1
"P25371",1,1,2,NA,NA,NA,20.5107473848408,18.2870679370483,20.6545025194309,NA,21.006419395952,19.844281857763,-1.65821486933558,0.0486466137070943
"Q01433",1,NA,1,1,1,2,22.1907122250995,21.4081033325836,22.6319608997037,21.5563682938743,22.0710279137267,21.6885702606116,-0.746886383820133,0.200687066498907
"P0AG48",1,NA,1,1,2,2,21.8650118502019,24.1269547544977,23.0942405744148,23.9079960891853,22.9161134442582,24.2791428142517,1.4795759296866,0.0374627214575844
"P17483",NA,1,2,NA,NA,NA,22.870744172181,22.9994523032905,22.976807510826,22.7565302620459,22.9634092453684,22.9339268898305,-0.0403504910694998,1
"Q9UII2",NA,NA,2,NA,NA,NA,23.1861122743617,22.9700957067342,23.2669917974377,23.2759718630231,23.6528510985623,23.327820142376,-0.177355819409468,1
"Q8TB52",1,1,1,2,1,1,19.5453728187028,20.3801489740401,20.3289758992718,20.0186326692476,20.6120446149887,20.7615690868278,0.224652465717401,1
"P07118",NA,NA,NA,NA,NA,1,18.9791180417398,20.2254590010588,19.8800107564896,20.5213656069665,19.1630943689768,20.6311713881857,1.1185909430016,0.0385604204136161
"P40564",1,2,1,NA,NA,NA,20.819184298108,19.7657174815311,21.0900421354275,20.754257525953,21.2264016084955,20.4633639693391,-0.717429688402599,0.231571870387624
"Q7L775",1,1,1,NA,NA,NA,19.6320198289794,19.4709841213136,19.9452503807828,19.9810253528693,20.1988851689604,20.2834785356597,-0.0135557896266659,1
"P03841",NA,NA,NA,2,NA,NA,18.1376910289392,21.1921812736772,19.7121506002031,20.478938063339,20.0676614971761,20.3064052443162,1.35334048500467,0.0605897119722793
"Q9Y3D8",NA,NA,NA,1,2,2,22.7028997760724,22.4752703252428,22.5414666357763,22.3682204205408,22.6403894806147,22.9444676661731,-0.032265826835566,1
"Q9H944",2,NA,NA,NA,NA,NA,19.4965605051506,19.7903617183835,18.33750853372,20.1775594460719,20.2730018890894,18.3003807600356,0.0537436655103332,1
"P35189",2,2,2,NA,1,1,22.7412894250865,22.7075968402473,22.9845786528498,23.3676375048303,23.6915722966429,23.4566864167698,0.0381601290893994,1
"Q96M27",1,NA,NA,1,1,2,20.8500868539398,21.4162154863432,21.4781225438667,21.8097555703772,22.0644852360455,22.0217482461282,0.285008222998867,1
"Q969U7",NA,NA,NA,NA,1,2,19.8824998556804,20.6134838476934,20.6008027595068,20.1969849170247,21.222799618783,21.510012335018,0.2047929552553,1
"Q5T3J3",NA,NA,NA,NA,1,2,22.2826200160143,21.9552387477127,23.4498490111247,22.3952582422726,23.386128120985,22.922357101894,-0.6152476854149,1
"P83436",1,2,NA,2,1,NA,20.7834141369247,20.9896432676693,20.6182517329401,20.7082653095577,21.2450588167529,21.1517444943543,0.0676427949878674,1
"P25437",NA,NA,NA,2,2,1,NA,21.4632499544573,NA,21.074028244588,18.4651281700151,21.4549743295064,2.86562267283547,0.00869454722017169
"P39831",NA,NA,NA,1,NA,2,20.9012865745478,20.8334738404798,20.9278329276793,21.5156680803512,20.1643715995256,21.3753412272587,0.576997348779,0.483845828716782
"Q03426",1,NA,1,2,1,1,20.639361907973,21.3149751002827,20.1310114842454,20.4110053259718,21.4707224163117,19.7364658333494,-0.259549849642066,1
"P29704",2,1,1,1,1,1,22.3388839268471,21.7469361859517,22.7681889698788,21.543032882582,22.7779477489035,21.6607460706294,-0.978101835488766,0.0634394299332133
"P53111",1,2,1,1,1,1,21.7945491328047,21.1897871651264,22.409567812486,21.8613925100967,22.5250654074411,21.8241814714731,-0.617940402011867,0.824688644541487
"Q9Y4X5",1,NA,2,NA,1,2,21.209993940609,20.7306411581754,21.4811980684716,21.3563380515527,21.2489926160628,21.4408909595041,-0.1374381519704,1
"O00743",1,1,2,1,1,NA,19.7613938770788,20.7310701761615,20.7614601310713,20.9733198752967,21.0993484525552,21.206746256094,0.429644615615633,0.755485654974471
"P53550",2,2,NA,NA,NA,NA,20.0652540679993,17.7124508953019,20.88702887131,19.8339941425813,20.7596929659369,19.9534210040305,-1.40403662111083,0.210642290565741
"Q9H7E9",1,2,1,1,2,1,20.9312872163584,21.6235493199275,21.5031711192372,21.4157892115556,21.5678551391415,21.6651381049375,0.234054387227834,0.887571883911895
"Q7Z7C8",1,1,1,2,2,1,20.5031916212195,20.6238926503147,20.7596744788519,20.9029495206566,20.9284699418714,21.1371537624529,0.157553297160468,1
"P25358",NA,2,NA,NA,NA,NA,22.0124988864981,21.3670579539224,22.4181354478827,21.4783299556733,21.8277179437234,21.9153815901303,-0.499194259459401,0.898501135875538
"P17157",NA,NA,NA,2,NA,NA,20.3890189259318,20.2916614194777,20.2454421616593,18.8635423899461,20.4606734816566,19.1946103328839,-0.91510680898,0.204457950417824
"Q8N392",1,1,1,1,NA,2,20.250454855462,20.9397178361794,20.7800439865494,20.0801496827288,21.112664439446,21.4811965900066,0.119300275819133,1
"P40580",2,2,2,NA,NA,NA,21.4589578693713,20.2221016371814,21.4944403292964,20.408153749387,21.525868686419,20.6783527684362,-1.0568862433607,0.0513697858444269
"P31384",NA,NA,2,NA,NA,NA,19.9333971080326,18.540121642301,20.3620880270344,19.0742448641805,20.7094899409073,19.7100309704217,-1.22685919969037,0.0491583215618179
"P0A7R5",1,1,1,1,2,1,21.0633206851404,23.0258049770376,21.6116896741569,23.0712852594248,21.5075599687408,23.2968079888212,1.73710929908183,0.0132767917314516
"Q14191",NA,NA,2,1,2,1,20.5610298757184,20.5419513831813,20.5076431968014,20.5892937344668,20.6426109934799,20.6767755625815,0.0322455380766336,0.902364567703213
"Q92544",1,1,NA,1,NA,1,20.0171771200808,19.91890553222,19.1995118000439,19.4590792350612,19.5691307048204,20.2150491709163,0.269071437750799,0.870923341313786
"Q12206",NA,1,1,NA,NA,NA,19.2179126034758,17.957134187523,19.6536861190012,18.5947648077888,19.8081560326082,19.1069013902039,-1.0069847898565,0.140219826339907
"P53849",1,2,2,NA,1,1,23.1009676927413,18.4058083459743,23.6279657463204,20.2626345480909,23.5768243021373,20.5123869936281,-3.7083092845019,0.00110134684630886
"Q01476",1,1,2,NA,NA,NA,20.452882938425,19.8904982601125,19.9524803458731,19.346261454164,20.9217253750833,19.45164466027,-0.879561428278299,0.0514138938848214
"O74700",1,2,1,1,1,1,21.7311855954533,20.4963080420192,22.2435890614953,21.1732664589296,22.5821928723684,21.7169366541116,-1.05681879141887,0.218634854819377
"Q9BYD1",1,1,1,2,1,2,21.32468255202,21.48781207176,21.724718155669,20.9197540654178,21.1297760413492,21.2562481435923,-0.1717874894227,1
"O15357",NA,NA,1,NA,NA,2,21.6423864619019,19.2047120255579,20.7296908540511,19.9536590031164,22.6237382956888,22.4904863718519,-1.11565273703853,0.781668763366781
"Q53HL2",NA,NA,2,NA,NA,NA,21.7654163162721,18.8552160887015,20.6293757430339,20.0950975721229,20.8222129258949,20.9642477855066,-1.10081451295663,0.560222325406919
"O95429",NA,NA,2,NA,1,1,18.7927244708548,19.1107983653766,21.1260692019907,20.8811740946239,21.3974268301814,21.5821633490828,0.085971768685468,1
"P36543",2,NA,2,2,2,2,22.2249077094467,22.7388177585708,22.7737567685918,22.2205030609016,22.4834549029242,22.6142735459105,0.0304916614733995,1
"O75391",NA,NA,NA,NA,1,2,21.4796928228945,21.0968397933343,21.739354586685,21.5889576243703,21.7577769726779,21.7153834956104,-0.191881156314133,1
"O15305",1,1,1,2,1,1,21.2237127420233,21.5255341905434,21.8718151122642,21.2061692799909,21.9683236713798,21.612550654157,-0.239865800325333,1
"P32857",1,1,2,NA,NA,NA,22.0629020529865,18.8149019752588,21.9530719268909,18.6656002838734,21.937969203168,22.0346507134572,-2.14626340348533,0.2022909046244
"P21304",2,NA,NA,NA,NA,NA,20.058876139562,19.5122854601137,18.9451160412057,20.4309513117183,NA,NA,0.469622295532149,0.91987670053518
"P0AET8",NA,NA,NA,NA,2,2,19.4432210350747,20.887652736792,20.4664539067017,21.3356991960858,20.1395839761386,21.376334745169,1.18347592004393,0.0538137982604915
"P0AG44",1,1,NA,2,1,1,19.9516348436633,24.3663136755425,23.9275090705794,24.0327624369554,23.2439273409299,24.2260443430531,1.83401640012613,0.187416521584816
"O95825",2,NA,1,1,1,1,21.2725321166576,21.0961659720382,21.1202752191905,21.0435069581694,20.96366676696,21.1218020841616,-0.0316663628129668,1
"Q03529",1,2,1,NA,NA,1,22.2681356117125,22.0987458277005,22.5132823128598,21.9248283570634,22.7162658060038,22.1508275603889,-0.441093995141099,0.645605233130384
"P37387",NA,NA,NA,NA,1,1,NA,NA,18.9493962609156,21.5839461839832,19.3363142286216,19.6728363109059,1.48553600267595,0.247485094277377
"Q9NPF5",NA,NA,2,NA,NA,1,22.2506387418778,22.0895805980005,22.7808558101751,22.3471498621348,22.5563302845476,22.6076217693238,-0.181157535713801,1
"Q9P270",1,NA,1,1,2,1,20.7733322106261,20.122791034877,21.0306987885996,21.0864022290264,21.4149536982984,20.6222929451717,-0.462499496149667,0.848098607225758
"O00330",1,1,1,2,1,1,21.3004905370066,20.9770405474702,21.4694879299207,21.0641031339944,21.3664074650905,21.2865659396421,-0.2695587703037,0.882353151501326
"Q16621",1,1,2,1,NA,1,21.9045001211977,22.4180898837145,22.1041284097914,22.1159967760485,22.0046331602887,22.1473258985938,0.222716955693,0.699257640373854
"Q32P28",2,1,1,1,NA,1,20.8603298121006,20.7956558395414,21.0245749525947,21.0461766341534,21.0123629923128,21.1928583636584,0.0458076934483671,1
"Q96GC5",1,1,2,1,2,2,21.0718263214404,20.6886876366248,21.2180675592597,21.3797834166306,21.6575884236634,21.908037057862,0.00967526891796429,1
"P27431",NA,NA,NA,2,1,1,20.3882818154631,20.0634024811912,20.9757164477158,20.5949853785697,20.0854249726618,20.6504742845463,-0.0468536971778342,1
"Q9Y624",1,2,2,2,1,1,21.2342388551105,21.6230920144881,21.7183501697291,21.2614903795649,21.6030304351232,21.9952862604765,0.108083064855568,1
"Q05788",1,1,2,NA,2,2,20.5855531929262,18.9427050068084,20.1767109689598,20.1998054636556,21.6261994161367,20.9117244193289,-0.778076229409933,0.84082873648091
"O94927",NA,NA,NA,2,1,1,19.1297563990587,21.4592403612526,19.6521180343628,19.802182833344,19.7408346285519,20.1126300814215,0.950448071348233,0.205541568649418
"P23883",NA,1,1,NA,1,2,20.7630474906524,20.2214505334951,21.317160157807,21.6437210188376,21.1993066001864,21.9982131981008,0.1946235005959,0.999228499599805
"P0AC69",NA,NA,NA,NA,1,2,20.2625026521466,21.0019242339385,19.4172215727368,20.6789600510569,21.5976418208198,21.7201484227422,0.7078888873448,0.643979676237741
"Q13277",1,1,1,1,1,2,19.7036271425837,20.0984462681942,19.9038552855682,20.1150163361427,20.6893116008273,20.6465338809247,0.187734152094134,0.532801624564348
"P28321",NA,1,2,NA,NA,NA,20.9554063830972,20.2445226595159,20.89577144013,20.373131989845,21.1858151990717,20.2871422332978,-0.710732046546733,0.079068748228261
"B4DXR9,Q8IYB9,Q8TB69",1,NA,2,2,1,2,20.3869015768383,21.9084312875391,20.8220430844453,22.0910580962808,22.9856486196229,21.8102337890852,0.538376630666199,0.844258769201799
"Q12489",NA,2,NA,NA,NA,NA,21.2050250790425,20.044060205066,21.9708285867739,19.8371956727338,20.8410232509868,19.9335011205195,-1.40070663949463,0.0390834968171913
"Q08601",NA,2,1,NA,NA,NA,19.637413909433,21.9768070739016,21.8004314140744,21.5757111921901,21.7746531613602,21.5680519003316,0.6360238938519,1
"Q9UHA3",2,2,NA,1,1,1,22.0965676646803,22.5280888474355,22.4297697715395,22.1997413795946,22.5755992569376,22.6596349192539,0.0951761510421996,1
"O15498",NA,NA,1,NA,2,1,20.1168777398622,19.9172270170863,21.7431512913644,21.4100744962609,21.6456379850081,21.866408862524,-0.103985546787833,1
"P61009",1,2,2,1,NA,1,21.0796379362618,21.2509074456755,21.2868783622304,20.9465705161099,21.2059741201201,21.4165979565587,0.013861833243934,1
"P62072",NA,2,NA,NA,NA,1,19.3650758401979,19.8516778484314,25.1696520964928,19.7240092652731,20.2784419487017,25.135365791123,-0.0340389935216336,0.999228499599805
"P32500",NA,NA,2,NA,NA,NA,22.2146951590494,20.9109656393311,22.4347521611634,21.0742027242885,22.3515790236917,21.3466276186992,-1.22307678719523,0.0371847432153338
"Q8ND04",1,NA,NA,1,2,NA,21.3166704412203,21.0646518291489,19.4841395476372,20.9657584878043,19.7650224951448,21.1097441106357,0.858107314528867,0.476382711656031
"P00447",2,NA,NA,NA,NA,NA,23.7467485348882,22.7321574864272,23.7172080444132,22.4286659688792,23.8652106969817,22.89081857445,-1.0925084155089,0.0502822508456284
"P63098",NA,1,1,1,NA,2,20.4875177013715,21.2865391493574,21.3879544625653,20.7443134179533,21.2981814617073,21.2201582100158,0.0257857172274652,1
"P02649",1,2,2,NA,1,1,21.1140870338598,20.5833309536683,20.8411381652016,20.4894721770109,20.9658155474122,20.7786625070863,-0.356525036236034,0.231571870387624
"P17542",1,2,1,2,1,1,20.9015838773623,20.3371950369199,21.3896825370039,21.360076814826,21.1773752816298,21.7697904363155,-0.000526469311531959,1
"Q04651",1,2,NA,NA,1,NA,20.1089815690744,19.6416928154271,20.7359484742768,20.3858529238264,18.7006238770512,19.0289379977119,-0.163023394479,1
"Q99816",1,1,NA,2,1,2,20.3551209248422,21.3750595884016,20.6091639637481,20.6934300566068,20.5289160775538,21.2258243529131,0.600371010592468,0.177430920646953
"P0A9K3",NA,NA,NA,1,1,2,18.6873612613362,21.1178025587295,18.8145425691993,20.8056637840455,21.4235161751133,21.3355877155123,1.44454468421283,0.2708422515151
"Q13948",NA,NA,NA,2,NA,NA,20.4613860184061,20.3604077461363,20.7695325939451,20.6653320132584,21.4686420639657,20.7833828575525,-0.296812686456567,1
"P43007",1,NA,NA,1,NA,NA,22.1466463579169,21.5328429109613,17.7701163008975,NA,NA,17.3758044380619,-0.5040576548956,1
"Q8N6N3",2,NA,NA,NA,NA,NA,20.8045227837102,20.517628062903,20.4831853616795,20.4737296469115,20.7983785476692,20.2899530150874,-0.268258656052333,0.896457348597172
"Q9UBR2",NA,1,2,NA,NA,2,22.0499091899078,21.9906566051627,22.240436593808,22.1756328446417,22.4525064498819,22.6906385207896,0.0380252456654352,1
"Q9HAW4",NA,NA,NA,NA,NA,2,19.1298343630406,18.5556629115512,20.8724524476388,20.548288541504,20.7746141556313,20.8442897050446,-0.276219936070301,1
"P50109",NA,2,NA,NA,NA,NA,21.0126852299829,19.9720102337308,21.4467403003438,22.266882740562,23.0439422658163,20.8620853667626,-0.8007964850292,0.854522760797582
"P33602",NA,NA,NA,NA,NA,2,19.2886782560721,20.4461220001799,21.5452862047615,20.6870083533905,21.6372880893792,20.9161674853701,-0.1406515704241,1
"Q04080",2,1,1,NA,1,1,20.2876444698448,19.5929392067314,21.898453960199,18.5685223384973,20.9217696778458,19.9432110750563,-1.66773182920153,0.0499675471956161
"O15234",1,NA,NA,NA,2,1,20.4986571398772,20.3084386039852,20.2257869983145,20.1793539323377,20.12932012541,20.5436704915939,0.0592329214383665,1
"P77348",NA,NA,NA,1,NA,2,21.5688840101223,20.2620942717211,21.9542632378248,20.6337289510291,20.0282929148707,20.9863285860895,-0.556429451326035,0.98728638659652
"Q9UJW0",2,1,NA,1,2,2,21.1071308540425,20.2795898953899,21.0308482860708,20.7640839403471,21.5998379480043,20.9917437832582,-0.567466489707466,0.330666702695899
"Q9Y6G3",2,NA,NA,1,1,NA,20.6751675503179,20.7221761055555,21.016346859486,20.2318935248316,20.388411508123,20.914792226976,-0.0703546868545987,1
"Q7Z434",NA,NA,NA,2,NA,1,21.2614717280397,20.9516221311781,21.8858674470285,21.3069900730593,21.4593175427255,21.5469130596454,-0.267043817970299,1
"Q14155",NA,NA,2,NA,NA,1,18.4486033312451,21.5101600279984,18.1789700805074,17.7261419745699,19.5153543128988,19.7071971352757,0.933523804397565,0.834317361207101
"P20340",1,1,1,2,2,1,20.860640221297,21.6576363943853,21.9795757403565,21.6168539196976,22.3360089251264,22.1718842726525,0.0900498999851666,1
"Q9Y289",NA,1,1,NA,1,2,20.8169322731268,21.3046161938801,20.8304192667453,20.8667412582652,21.6427191704118,21.251416096875,0.044234279578801,1
"Q9C037",1,NA,NA,1,2,NA,25.3529092994829,26.037610291933,26.0701609168507,26.2724207724039,26.6520808241574,26.5982415506327,0.277707191492867,1
"P32447",2,1,NA,1,2,NA,21.616303390293,20.4739494596535,21.8683347317191,21.2379865627047,22.1284268986868,21.4407769285107,-0.820117356609999,0.301849977043823
"Q2VPB7",1,2,NA,NA,NA,NA,20.6136823602998,19.7427728204654,21.1235488400017,21.0498895858744,20.6897384733185,20.1696916976678,-0.488205189870799,0.805206689157015
"P25618",1,2,2,NA,1,1,21.4857971319962,20.6978887341675,22.2449372046196,20.7592521611918,22.2044787580411,21.3940439468087,-1.0280094174963,0.128828174569199
"P09831",NA,NA,NA,1,1,2,NA,21.5374603836748,NA,19.0406495899323,18.5529276257473,20.1812831640845,1.7002034201499,0.0396226821293942
"P13807",NA,NA,NA,2,1,1,18.7982599707215,20.232414778676,18.959798054153,20.214197854617,NA,20.0334823131697,1.28100263638365,0.0231854592537912
"Q03533",NA,NA,2,NA,NA,NA,22.427956263962,18.6672625080863,22.4225084392567,22.2622451335727,22.4339289616468,18.5969157482992,-2.58599009163577,0.13542112575755
"Q8N4P3",1,1,NA,2,1,1,21.3375271749853,21.5105851496301,21.7247161783505,21.4423230546394,21.7566541469157,21.5858792209018,-0.0933700250267352,0.999228499599805
"Q9H3H3",1,NA,2,NA,NA,NA,21.1435976134364,20.9529219665517,21.7708140878741,21.1727032458929,21.5501233378708,21.4879268599331,-0.283660988934533,0.969802618325169
"P38758",NA,2,1,NA,NA,NA,20.9027661108689,21.1169500656186,21.4280789823744,21.3241734032842,21.7362849670837,21.6013115141083,-0.00823169243863475,1
"Q9BVC5",1,1,NA,2,NA,NA,21.1378141847758,21.6636814412548,21.8884361379241,21.3245305266902,21.7543413347683,21.610261601262,-0.0607060294203994,1
"Q05933",2,2,1,NA,1,1,22.2990708974743,21.3649925030433,22.5804840077944,21.2829567590384,22.616273659316,21.8031706644471,-1.01490287935197,0.0634394299332133
"Q96SZ5",NA,2,1,2,1,NA,21.8127118058553,21.1220393108484,22.0612657039647,21.2952476548371,21.9575454381239,21.7552903184674,-0.552981887930334,0.514145931588669
"Q147X3",NA,NA,NA,NA,2,NA,19.754065828121,19.2721279899864,19.4012597425754,20.6087690759912,19.8377825785391,20.5147203136821,0.467503076808067,0.532801624564348
"Q96L92",NA,1,NA,2,1,NA,19.7021072461386,20.1701660566458,20.4927683345788,20.3495061247797,20.7267432756221,20.7440493384556,0.114034221180535,1
"Q8N2F6",NA,2,1,NA,NA,1,19.765919774252,20.7623578028186,20.6195487946561,19.9901261289871,20.6953572349641,20.5898728386662,0.0871769888665656,1
"Q96NW4",NA,NA,NA,NA,NA,2,24.8459033722226,25.194239851211,25.0626628035859,24.8891022981852,25.0632031577443,25.0609989809528,0.0575239322653995,1
"Q9NZD4",1,1,2,1,2,2,20.7260283137319,21.2954718841937,21.7385109246646,21.0587778919273,21.9652932057587,21.2379291049813,-0.279217854350967,0.956580204536608
"P10614",NA,NA,2,NA,NA,NA,21.2344261356528,21.1852859057692,20.2167275070962,17.1313903719803,20.7163336375853,19.952156734259,-1.29955142277527,0.805206689157015
"Q96G21",NA,NA,NA,NA,2,1,21.0858136172242,21.0928735754056,21.7087568038026,21.2483500581906,21.6835774293721,21.6844511496271,-0.1508243557252,1
"P35817",NA,NA,2,NA,NA,NA,21.1215181827049,20.0274494547102,21.3260333218635,20.2599963460859,21.5088596171813,20.6928412882053,-0.992041344249433,0.0775597592811131
"Q16384",1,1,NA,2,1,1,21.7361054245359,21.7176494415549,21.3755292210928,21.5765448942317,21.7945299963401,21.7832282732995,0.0570859890390996,1
"Q99707",2,1,NA,2,1,1,20.1981263591439,20.4757983528404,20.6287935978827,20.3272020256195,20.779773144898,20.7938401248696,-0.00328419953170093,1
"P03872",2,1,1,NA,NA,NA,20.7083943561623,20.110068423345,21.5394479201104,20.0016880467874,20.9156636914844,19.9029807035201,-1.04958959803487,0.0499675471956161
"Q9H446",1,NA,1,2,1,NA,21.4831597650932,21.6229064160971,21.4559300586515,21.1847098139998,21.5516167424069,21.6785311546738,-0.00151972712696728,0.999228499599805
"P00927",NA,1,2,NA,NA,1,20.4590458256081,19.8452514248139,20.3097368124923,19.9061239455288,21.2912422379387,20.527461494913,-0.593729336927801,0.532801624564348
"Q9NQX3",1,NA,NA,NA,2,NA,20.7241672115493,20.3979655914999,23.3522460663397,20.6976041409521,21.2616246634283,20.9624148865466,-1.09335110743957,0.725768743075173
"Q15067",NA,NA,NA,NA,NA,2,18.9767195884747,19.5538610330911,20.0314868429529,20.2235572071709,20.711015413916,20.5214559502145,0.193217448377631,0.999228499599805
"Q96AT9",1,1,NA,2,NA,NA,22.7170853287534,22.8372274433344,22.552100437835,22.0864193993412,22.73430442711,22.4232569966626,-0.218862118120067,1
"Q68CP9",2,1,NA,1,1,1,21.3713295873668,20.8185771067454,21.8215301313923,21.5478554473604,21.9807988813303,21.8964111247002,-0.303604973761133,1
"P27298",NA,NA,NA,2,2,2,21.4853836834487,21.3286376780261,18.8426661869075,21.2144815837211,20.2801083643242,21.439463402007,1.1248081430246,0.629731714069064
"Q5T653",NA,1,NA,NA,NA,NA,21.5032507181062,21.1958688353858,20.2805626505824,20.8368746006227,21.3404221118077,21.3811068342208,0.0965382632443325,1
"P27250",NA,NA,NA,1,1,2,19.2031245243395,20.1513863694452,19.7769672804796,20.8337413486024,20.6181190717186,21.3239498814686,0.903622240992833,0.266400812282174
"P0ABU5",NA,NA,NA,2,2,NA,18.7711424623998,20.6106515845131,24.104542128454,20.7696571791252,20.4375082653862,21.451014483936,-0.160623202888567,1
"P0A7A9",NA,NA,NA,2,1,2,22.0978953339527,23.2767335612543,22.4440869999771,22.7531050179077,20.8793115805425,23.8122511563032,1.47359860699763,0.0742133548780779
"P50457",1,NA,NA,NA,2,1,20.7067708545331,21.8495844454263,21.2276607414022,21.9143412408024,21.3240771021875,21.8108760693656,0.772097685823834,0.13370334161776
"Cont_P04264,P04264",NA,NA,2,NA,NA,NA,20.9204729834012,21.4179087712251,21.9683271873859,21.7844405521369,22.9040199882257,21.9438016475905,-0.215556396020099,1
"P23585",2,2,1,NA,1,1,21.8903766380269,21.0131302769931,22.3119695789528,21.2291875942679,22.2457721745574,21.5773694702893,-0.876143683328934,0.116392653338348
"Q8NHP8",NA,2,NA,NA,2,NA,20.7079376940627,20.9213437485033,21.2016798919657,21.0535356692141,21.2715790052255,21.2557662571288,0.0164830278641001,1
"Q5C9Z4",1,1,2,NA,NA,1,20.9915860262758,20.6906357503066,21.4881009869475,21.08347121163,21.4468605481631,21.4892091438732,-0.221077151858868,1
"Q06336",NA,2,1,1,NA,1,20.6910722446148,18.8619013430753,20.9857478000593,19.5608593240627,21.0106185910995,19.5580033884435,-1.5688915267307,0.0189499567583067
"Q12329",1,1,1,NA,NA,NA,22.0622347560901,20.1884658439897,22.2086192783013,21.0182086701207,22.3634627943802,21.3845945871341,-1.34768257584237,0.060215615622115
"P0A6N4",NA,NA,NA,2,NA,NA,20.5897361706248,22.2457824726463,21.0656718539857,22.8272482975303,20.6784715202447,23.1438960380529,1.9610157544581,0.0130988704857827
"Q5TC12",NA,NA,NA,2,NA,NA,20.3465967812238,20.6118703110147,20.2854308703582,21.7684020226089,20.5673250497807,20.6644272145692,0.615115615610035,0.329072815956342
"Q9BUR5",1,1,1,2,NA,1,21.837476836151,21.8284721976463,22.176854445017,21.7915752773934,21.976667251281,22.038208346773,-0.110914236878768,1
"P68066",NA,NA,NA,1,1,2,19.245608132043,23.0126436329752,19.70529141453,21.5517035684689,21.9469208164136,22.8669566520665,2.17782783017467,0.145708236650776
