"protein_group","number_of_peptides_A_1","number_of_peptides_A_1","number_of_peptides_A_1","number_of_peptides_B_1","number_of_peptides_B_1","number_of_peptides_B_1","abundance_A_1","abundance_B_1","log_fold_change_B_vs_A","differential_abundance_pvalue_B_vs_A","differential_abundance_qvalue_B_vs_A"
"Q15022",2,NA,NA,NA,NA,NA,19.3158308134603,19.3213208243338,3.40079085667005e-20,0.999999999769643,1
"P17706",NA,NA,NA,3,NA,NA,18.7155817991332,19.0091907599559,9.8645405832699e-20,0.999999999617028,1
NA,NA,NA,NA,NA,NA,NA,19.6228503821441,19.4547013678115,2.15775385758779e-20,0.999999999892258,1
"P42938",4,NA,NA,NA,NA,NA,20.640128244033,19.5904387303919,-1.52973545451229,6.46062787123601e-05,0.000400695580545049
"Q96AG4",NA,3,5,6,5,6,21.5760858618874,21.6926005861793,0.0177940646418635,0.692856015148924,1
"Q15836",NA,NA,NA,1,1,NA,20.8493290936573,21.0140080937205,0.209202370404999,0.231659240222713,0.460699875619999
"Q03426",NA,1,2,2,NA,NA,19.3473230804936,19.4571491939191,0.0575783233123611,0.571284555124019,0.967663633486705
"P38248",4,4,4,2,4,5,23.6416753250775,22.4440143372444,-0.944174173046109,2.58262075343203e-05,0.000176339874988541
"P63208",6,4,4,6,7,4,22.6635954800777,22.7398571242803,9.663494498637e-20,0.999999999295302,1
"P00961",NA,NA,NA,5,7,9,19.0569767919346,20.2222061793992,1.65889020852507,1.41927246970703e-08,1.74207444072411e-07
"Q8N4P3",NA,NA,NA,3,NA,2,20.6573754110529,20.2751612615001,-0.140599232333671,0.482458805188128,0.84123474522066
"Q9H000",NA,NA,NA,NA,NA,2,20.5026844487291,20.4317596196392,-6.54726455145471e-23,0.999999999999658,1
"Q9GZM5",NA,NA,2,NA,NA,NA,19.933587816388,19.4624569998098,-0.103839687368358,0.446448749163549,0.786500833806813
NA,NA,NA,NA,NA,NA,NA,19.1507977828283,21.2248170702035,2.39045416927127,8.03650567262009e-06,6.08560644764546e-05
"P36973",NA,NA,2,NA,NA,NA,18.8031358467118,18.0191865095272,-0.456004315241182,0.127791606060405,0.285073582750135
"Q3KQU3",NA,NA,4,9,4,NA,19.696642707856,19.6207814259386,1.17649242565743e-19,0.999999999297842,1
"P0A8M3",NA,NA,NA,NA,3,5,19.1410865852454,20.3675745139635,1.40832708630301,6.1293856032205e-05,0.000382398312219832
"P35197",6,10,12,5,5,5,20.4220005778783,19.4250431894827,-0.876386666488505,3.98917048293815e-07,3.9208271525042e-06
"Q00362",2,2,NA,NA,NA,NA,20.8068330619157,19.4317711891678,-0.671938373889513,0.0292316313700359,0.0836684112641266
"P07143",NA,2,3,NA,NA,NA,20.2077407192578,18.9570252718432,-1.03114225116711,0.00149826959487624,0.00639795058394564
"Q9NYY8",4,7,2,2,4,4,19.8094097740819,20.0353469260576,0.288728202671096,0.146152133214406,0.318624931476925
"P36147",2,2,2,NA,NA,NA,20.7501445124193,19.3901750992277,-0.937775575139711,0.0046197871069304,0.0172563597667223
"O00411",NA,NA,5,2,3,5,20.835196207724,20.6593366619321,-1.81979884273737e-20,0.999999999915493,1
"A5PLN9",NA,NA,NA,1,NA,NA,19.2886246658015,19.3574224799023,7.76038333758809e-20,0.999999999844419,1
"Q8WW59",NA,NA,1,NA,NA,NA,19.2379610292111,19.637993701439,6.42025740225221e-20,0.999999999829076,1
"P19812",NA,NA,2,NA,NA,NA,18.9188105950572,18.6644354173743,-1.72194968937077e-20,0.999999999930526,1
"Q8IUR7",NA,NA,4,NA,4,6,19.11612772714,19.1982496998636,0.0465741055475817,0.567509565032474,0.96188679648086
"P31384",NA,NA,3,NA,NA,NA,19.8979580695056,18.9859686060824,-0.664484306192041,0.0179469395010753,0.055818471824794
"P05756",4,3,4,4,4,4,23.2941182558867,22.2215629808827,-0.889053430303189,4.66064919960824e-05,0.00029998666433576
NA,NA,NA,NA,NA,NA,NA,19.65380283961,19.5092802659613,1.58938765515706e-19,0.999999999476198,1
"Q9UHD2",NA,NA,NA,NA,NA,3,19.6200915006273,19.9411947973445,1.87482119509285e-19,0.999999999464631,1
"P43597",2,4,3,NA,NA,NA,19.4580586981443,18.4430626367043,-0.778873351878113,0.0017825428260237,0.00742814625212208
"O43379",NA,NA,NA,NA,4,NA,18.9747715892873,18.9182283369959,3.8609146642835e-20,0.999999999845305,1
NA,NA,NA,NA,NA,NA,NA,18.7850626837436,18.9351160917954,1.91268048986827e-19,0.999999999424473,1
"P24276",16,8,14,4,6,6,20.4796652770484,19.4430460391242,-0.648724844670601,4.32874161321604e-05,0.000279988948952871
"O95825",2,NA,NA,NA,NA,NA,20.077779675873,19.796426008002,-7.93696828802152e-20,0.999999999835838,1
"Q14241",NA,NA,3,NA,NA,NA,18.6849259815266,18.7197361109272,0.0736692974732248,0.750000674424909,1
"Q9BQ48",2,NA,1,2,2,NA,20.6733860880323,20.7106481318124,1.50510021757979e-19,0.999999999385215,1
"Q96BN8",NA,2,2,NA,NA,NA,19.7725996181082,19.6182691207497,-8.42295279633642e-20,0.999999999699574,1
"Q6NXR4",NA,NA,4,NA,NA,5,19.1836946052744,19.2527790107621,6.16847797855761e-19,0.999999999152658,1
"Q9GZS1",NA,NA,3,NA,NA,4,20.108855385341,20.1671418690852,0.0861236701135438,0.410086006425906,0.733209329917321
NA,NA,NA,NA,NA,NA,NA,20.7606493845419,20.1865406134675,-0.269993723143942,0.243731425907842,0.480543319365554
"P04456",6,6,5,5,5,6,25.5483876798445,24.3098543516529,-1.00533903897336,2.28297765451087e-09,3.26546234702124e-08
"P68206",2,NA,NA,NA,NA,NA,21.0089729369849,22.283842493922,1.50700910870911,2.95305534661693e-05,0.000198046075215301
"P39013",5,8,7,NA,4,5,20.8146706071921,19.8262641957192,-0.510298773093992,0.00051862861093043,0.0025044115356732
NA,NA,NA,NA,NA,NA,NA,19.7068975033002,17.9184322400552,-1.44489068417964,0.000860911841876567,0.00392052864661305
NA,NA,NA,NA,NA,NA,NA,18.717492247086,20.2571312200741,1.60895697669182,0.000118245669441704,0.00069888089956698
NA,NA,NA,NA,NA,NA,NA,19.9053894140943,19.0164195925734,-0.63953307820342,0.0098205392191117,0.0328750280229106
"P62072",NA,3,3,NA,NA,2,21.0402244229865,20.7941948853582,1.1182860891891e-19,0.999999999681478,1
"P45880",13,14,14,14,13,15,24.0722301045307,24.025342923427,0.12820134609404,0.0280856540846003,0.0809590837020865
"P40481",NA,1,NA,NA,NA,NA,20.5537286837841,20.0163413178127,-0.369284566590388,0.0476762765050109,0.125310464356884
NA,NA,NA,NA,NA,NA,NA,20.3410498960393,20.1755655732193,-8.93819480862478e-21,0.999999999944924,1
"P46682",NA,2,2,NA,NA,NA,20.603143658242,18.7787417954831,-1.42582060174471,0.00982264478820196,0.0328750280229106
"P78560",NA,1,1,NA,NA,NA,19.9391378914194,19.8833977410624,8.47740519875323e-20,0.999999999663792,1
"A5Z2X5",NA,1,NA,NA,NA,NA,20.8069302597732,20.0663352536183,-0.549931156862257,0.00901539768701569,0.0306357285083483
"P49459",NA,NA,NA,NA,2,2,21.2535724419298,21.8809362593665,3.8365358420624e-19,0.999999999120098,1
"P35845",3,3,1,NA,NA,NA,20.2353331698079,19.3107417932838,-0.666817182408865,0.0102695948077853,0.0341758646882035
"Q9NRX5",NA,2,NA,NA,NA,NA,20.507435069907,18.9643875194306,-0.236102928793646,0.391443908034774,0.709248522693971
"Q32P28",4,NA,NA,NA,NA,NA,20.1626073095838,20.0866861136349,2.61333378060362e-19,0.999999999603021,1
"P23292",6,5,5,4,3,3,20.308808946865,19.2993912248868,-0.798045147228402,6.23421167718878e-09,8.18511672442846e-08
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P63000",2,NA,NA,NA,NA,NA,22.2432821732367,22.2051543136076,2.78363182139416e-20,0.999999999840651,1
NA,NA,NA,NA,NA,NA,NA,19.5524231436434,18.7691372656965,-0.53558781181132,0.0199643317378869,0.0609085219147787
"Q14739",4,1,NA,NA,3,NA,19.669778904022,19.7829445449008,0.218438477746984,0.0901983992235742,0.212529978170547
"P25367",1,1,1,NA,NA,NA,20.9159756882091,19.8867759793213,-0.852351903591852,0.00648224279121497,0.0231170793594815
NA,NA,NA,NA,NA,NA,NA,19.2149174812513,18.9749446376642,1.56175235042463e-20,0.999999999939896,1
"Q9BV19",NA,NA,NA,2,NA,NA,19.449273673908,19.9024837851797,0.497997263870899,0.0298025446476046,0.0849799193139153
"P26646",NA,NA,NA,NA,3,NA,19.456209241619,20.3719560330534,0.759521497686446,0.0236834460763746,0.0703439664553208
"P50914",2,3,NA,3,2,2,23.6919051407344,23.6968192007877,0.0660577759895292,0.594551702226431,0.999753788300969
"P25555",NA,3,NA,NA,NA,NA,21.059688032912,20.3959143201445,-4.38008963622498e-19,0.999999999246672,1
"P46676",NA,1,NA,NA,NA,NA,19.9341921094608,19.1545319049878,-0.144856827152929,0.437556297358161,0.773245571693443
"Q07864",NA,NA,NA,NA,7,NA,19.9822690053205,20.0609543434783,8.28440024721961e-20,0.999999999638837,1
"P23919",5,6,4,5,4,7,21.2238107045416,20.8945104245328,-4.90681968603806e-20,0.999999999568614,1
NA,NA,NA,NA,NA,NA,NA,24.1606228070425,23.0361266420712,-0.932358995133821,0.00072330390758087,0.00334877019667704
"P48589",8,8,5,6,6,4,25.3302836146855,24.0920616323732,-1.0537568070486,4.80931278342921e-06,3.81707561969013e-05
"P46965",1,NA,NA,NA,NA,NA,21.3796536557758,20.3678483441063,-0.784250766306665,0.00529518065969798,0.0193948393628633
NA,NA,NA,NA,NA,NA,NA,19.7763362134315,19.1098626430979,-9.93828128451438e-20,0.99999999964328,1
"O60568",3,NA,NA,NA,NA,NA,19.6859484075445,19.4892702102101,4.01030776802025e-21,0.999999999976658,1
"Q07381",NA,4,NA,NA,NA,NA,19.2195963891581,18.288837466276,-0.632784468951263,0.0867828213664707,0.20626546055314
"P61081",7,6,5,7,7,7,22.9189280542731,22.9363400458083,0.143326579771842,0.145844717399587,0.318086123320257
"P36018",2,3,2,2,NA,NA,20.5171360551241,19.4775296754214,-0.880689861044757,1.20994186253909e-06,1.08791706141079e-05
"O00178",6,NA,6,3,5,6,21.4377053791131,20.7032933689284,-1.57230917732906e-19,0.999999999599141,1
"Q9NPI1",3,NA,NA,NA,NA,NA,20.0104169955068,19.7780300117403,-2.38155423448897e-21,0.999999999981195,1
"P11491",6,NA,NA,NA,NA,NA,19.9353904152866,18.7098531089963,-1.01820280453742,1.45306420598572e-05,0.000103732200760307
"Q02241",NA,NA,NA,3,NA,NA,18.6510348424021,19.5752077083358,1.08495156908562,0.0041191645984307,0.0155737469559579
"P43304",7,5,6,NA,5,6,20.6409947763855,20.5387254583365,7.70481304872729e-20,0.999999999690842,1
"Q9UGR2",NA,NA,4,NA,NA,4,20.6533015415564,20.4108744125675,4.89874852234408e-21,0.999999999984778,1
"Q53FT3",NA,3,2,NA,NA,2,20.8843488540795,20.732960910947,9.58599403844147e-21,0.999999999950137,1
"P52490",2,3,3,1,1,1,22.5313769294289,21.3464780800963,-0.990537219623556,0.000228742003459182,0.00127084241500796
"Q96II8",NA,5,NA,NA,4,NA,19.8334653795171,19.7271922296621,1.5686604966631e-20,0.99999999992845,1
"P82909",3,NA,NA,6,4,3,20.4583584839529,20.6135019463276,4.92552183515773e-11,0.999987454620415,1
"Q96HW7",NA,6,6,4,6,5,18.1564610717475,18.4813601794442,0.436079061599301,0.0184305883658012,0.0570203079687566
"P08679",4,5,NA,NA,NA,NA,20.60539994476,19.485531247719,-0.953908699753622,0.000473796213045062,0.00233056515605949
"Q01469",NA,NA,NA,4,4,5,22.7784507698419,22.7359116600187,0.0109423653555797,0.770961219556138,1
"P60983",1,NA,NA,3,2,NA,21.4618484779088,23.0541472376987,0.939923018847524,0.0291914374727515,0.0835987015633111
"Q13257",5,5,7,4,5,6,21.5410972695069,21.6347056714661,0.151597023698651,0.369036379232965,0.673737118502798
"P50101",8,6,NA,NA,NA,NA,19.6089582017169,18.3318785748773,-1.16014230969491,0.000352309444900294,0.00182661026540643
"P40217",6,7,6,2,3,NA,21.0923986860631,20.1505106088841,-0.695057677889708,1.80942533155054e-08,2.20049467740179e-07
"P16387",16,17,16,12,7,11,20.8161178758219,19.6785614779679,-1.00185763166365,4.21424556299988e-10,6.76072586064236e-09
"P46776",4,4,4,4,4,4,25.1871538601904,25.133548208677,0.0201191655360827,0.640752899436863,1
"P43639",2,3,1,NA,NA,NA,20.2364289307072,20.1050027742115,-2.75260435603308e-20,0.999999999919109,1
"Q9NRK6",3,NA,7,NA,NA,NA,20.1412485109024,19.8499742085746,-0.0520515979345791,0.693775422013721,1
"Q9NTM9",NA,NA,NA,1,NA,NA,19.8144875084106,19.9824657855412,0.118428061949695,0.387698910037202,0.702945670620527
"Q9NRF8",NA,4,NA,6,2,6,19.5951671927474,19.5567679186758,2.67828586176324e-20,0.99999999988306,1
"P47089",4,5,4,3,2,2,21.7060525982057,20.7183389575295,-0.672178889123937,0.0086766829488173,0.0295836773926729
"Q6VN20",NA,1,NA,1,NA,NA,19.7406943358246,19.8093270385028,7.82962251701046e-20,0.999999999680756,1
"P32366",5,NA,2,NA,NA,2,20.52807188551,19.7345392582001,-0.438441699067375,0.0746922813020245,0.183020362447579
"Q08193",4,4,6,3,3,5,20.6803365256913,19.832114068288,-0.583992846033422,0.00151600173306869,0.00645799608324176
"Q9Y6A4",NA,NA,1,1,NA,NA,20.9190917372058,20.8079742694487,8.03676643343164e-20,0.999999999649856,1
"Q13277",3,2,NA,4,4,NA,19.9103749005117,20.1552181423453,0.469918280935189,0.0182045481112044,0.0564533518983177
NA,NA,NA,NA,NA,NA,NA,19.8267582563411,20.3362443356308,0.450834550776606,0.136899758741005,0.301819935937772
"Q9P013",5,NA,4,6,7,5,20.6736808004816,20.6542675555657,9.58899806039582e-20,0.999999999316271,1
"Q92928,Q9H0U4",1,NA,3,3,2,NA,20.8336563764713,20.9650858322511,0.239294360642009,0.0238901828320294,0.0708384185322761
"Q9BWJ5",3,5,4,NA,4,6,21.1123476545779,20.974762222123,0.0820620944555952,0.42559774748836,0.756841277373168
"P00403",NA,3,5,3,4,4,19.8943731440831,20.048957097241,0.231422825471029,0.182011344235288,0.380759363802556
"Q9BVQ7",NA,7,6,8,5,5,20.0606084054509,19.7383394558085,-2.28625160661694e-20,0.999999999840535,1
"Cont_P68138,P68133",NA,NA,NA,NA,NA,1,18.9458631301594,18.6168746829129,-5.19323640026323e-20,0.999999999819316,1
"P69891",2,2,2,2,2,2,22.9442476101182,22.6337135162643,1.40926505991174e-11,0.999997091552387,1
"P69892",2,2,NA,2,2,1,23.4100692120535,23.3177553305993,1.08250573135684e-12,0.999999229918381,1
"Q7L576",4,NA,5,NA,5,9,19.6568823901079,19.418772929335,2.57505059951633e-20,0.999999999878043,1
"O15392",2,NA,NA,2,NA,4,20.6242920115894,20.7226184686732,0.346932954079655,0.0468368385037979,0.123602416811523
"P31150",3,6,4,4,2,4,20.4402418062803,20.5053521035007,0.0129095537661015,0.756262843685799,1
"Q14202",NA,NA,3,NA,NA,NA,19.538791142458,19.8719216001945,0.378718919874102,0.0313268901643245,0.0885609674811488
"P20424",NA,NA,5,NA,NA,NA,19.6579847047976,18.626379160748,-0.776186562798573,0.0203691947282719,0.0619646165854864
"Q9Y2K7",NA,3,6,NA,NA,NA,18.8941013848268,18.5286534621112,-0.0745396646923696,0.504941165489125,0.871389316487557
"P80967",2,1,NA,NA,NA,NA,21.6346974387708,20.8175501428587,-0.435745846611879,0.0642306482466172,0.160515796139037
"P39743",8,5,6,5,4,3,21.0345543748975,19.9079788352048,-0.801902567540336,1.67871435119158e-06,1.47180304744006e-05
"Q8NBJ7",NA,3,NA,NA,NA,NA,21.8695913953352,21.8755411954764,2.73823678208916e-19,0.999999999548497,1
"Q9BT73",NA,1,3,3,3,NA,21.1062364106843,21.2607490755542,0.315967781489815,0.0085114624914192,0.0290955304596571
"Q00169",2,1,3,4,3,3,20.4504772870242,20.5158959505411,1.66079850812268e-19,0.99999999936812,1
"Q15532",NA,NA,1,2,NA,NA,20.4774229179569,20.4662371747078,-1.44927481354317e-20,0.999999999919804,1
"P62875",3,NA,NA,NA,NA,NA,21.1726835424336,21.1418332780933,1.08552013575299e-19,0.999999999503132,1
"Q9Y3D8",NA,NA,NA,4,2,3,19.6761397341858,19.7298224485066,0.0919429272000761,0.538072691845477,0.918185472861437
"P62070",NA,2,NA,1,NA,NA,22.3390675769262,21.7911881353887,-1.36776800634404e-19,0.999999999791987,1
NA,NA,NA,NA,NA,NA,NA,20.5634843894442,20.6349085553579,0.283704824084306,0.204838615849463,0.418408461435531
"O75116",NA,7,NA,13,NA,6,19.72419920324,19.4482006003281,-7.29316257833782e-20,0.999999999512973,1
NA,NA,NA,NA,NA,NA,NA,19.0439494417576,19.8647150369444,1.01366956052127,0.0804135318272454,0.194127232078085
"Q08742",2,4,3,2,NA,NA,20.2449541141911,19.3777694585333,-3.4033242524901e-09,0.999924440703191,1
"Q01664",2,NA,3,NA,NA,NA,19.6510554134884,19.1218391129484,-0.306467568074278,0.0380631890043642,0.104059225605938
"O15014",NA,NA,NA,6,NA,NA,18.5152196433673,18.4487554406298,2.31763472694373e-20,0.999999999887574,1
"Q15398",8,7,4,6,NA,NA,19.7260384776088,19.7932531264835,0.170624425999553,0.0569845964959052,0.14529695666927
"Q9HB90,Q9NQL2",NA,NA,2,NA,2,3,20.237057558118,19.9504093782473,-0.11858960588715,0.452554665423662,0.796459994700262
"P25340",2,NA,NA,NA,NA,NA,20.2749923023889,18.6397767664507,-1.34700377122515,0.0110980270246313,0.036472843484436
"P60002",NA,NA,NA,NA,NA,2,21.8326370722275,21.6948532915401,6.08946296034247e-21,0.999999999972334,1
"Q12451",NA,4,NA,NA,NA,NA,19.5329919296809,19.0809228514079,-0.354467936689532,0.164897224444107,0.351789632423604
"P23434",2,2,1,2,2,3,20.5144938065556,20.390139083449,4.93906029379781e-20,0.999999999762105,1
"Q05933",2,NA,NA,NA,NA,NA,21.3020824831987,20.3025354731879,-0.829094336321979,1.2321855855902e-05,8.93334549552893e-05
"P56385",4,5,4,3,4,4,21.2963435280135,21.2375762795419,4.62680628291911e-20,0.999999999634382,1
NA,NA,NA,NA,NA,NA,NA,21.4137011348435,21.7379583386908,3.5288156119099e-19,0.999999999294907,1
"O75718",NA,NA,1,NA,1,NA,19.2931078782491,18.8253038025164,-0.0245299809855459,0.761951324369238,1
"P63167",2,2,NA,2,2,2,21.8727357779451,21.6716095549112,-2.12566708063365e-20,0.999999999911659,1
"Q96FJ2",1,1,1,1,1,1,21.4014237851405,21.1302138923755,-4.22019137637661e-20,0.999999999826461,1
"P0AE12",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"Q6Q560",3,NA,NA,NA,NA,NA,19.4032926238644,19.1320946675975,-9.23025720681382e-20,0.999999999725432,1
"P0DMU9",NA,1,1,1,1,NA,20.0268991308101,19.8956250503924,7.86768127020006e-20,0.999999999585859,1
"P32019",NA,NA,NA,3,NA,NA,21.4631843707089,21.657415908024,0.276826117589031,0.332393681994381,0.617519835820606
"Q9Y2R9",4,7,5,NA,7,7,21.2045557843338,21.1874083406342,3.45534832183511e-18,0.999999998410543,1
"P16370",1,NA,NA,NA,NA,NA,19.9577580759393,18.6649270810441,-0.90174546656272,0.0104855479461727,0.0347701044815392
"P08518",5,4,4,3,NA,1,20.1999403160999,19.1166335813177,-0.969174754708587,3.57259544116868e-06,2.90990103989017e-05
"P00937",NA,5,5,3,2,4,21.2094823231577,21.9252851269997,-2.62207064100526e-19,0.999999999276726,1
"P52306",NA,NA,4,NA,NA,NA,19.6466289292185,19.4983078132869,-7.16000881139885e-21,0.99999999997173,1
"P21367",NA,NA,NA,NA,4,5,19.8563379883917,22.1803450276363,2.3998809648901,4.70941482620025e-06,3.74906356752412e-05
"P36160",NA,2,NA,NA,NA,NA,18.711675139868,17.7491183491468,-0.81477657447748,0.00386014859866839,0.0147079178123519
"P15703",5,3,6,NA,3,NA,22.6413284112027,21.6598760631152,-0.764932799662305,1.10050895007038e-08,1.38297291392178e-07
"P34237",3,NA,NA,NA,NA,NA,19.0632204552169,18.4074497772016,-2.34967608159227e-19,0.999999999313164,1
"Q13416",NA,4,4,3,NA,3,20.5379002886425,20.4883296638479,3.82444594033006e-20,0.999999999901489,1
NA,NA,NA,NA,NA,NA,NA,19.4809386927501,18.4650875941346,-0.817804369092692,0.000545939232030217,0.00262189924172474
"Q9Y276",NA,NA,NA,NA,4,NA,20.5719373346812,19.9673341357518,-0.384185750607241,0.0622371130614961,0.156235387174358
"P48059",2,2,1,1,1,2,19.5561377099583,19.3728588565395,4.03707534064894e-20,0.999999999812873,1
"P38138",NA,3,NA,NA,NA,NA,19.8112225529025,19.2612901952023,-0.2070250352177,0.429381970430037,0.761898604228159
"P48570",NA,2,NA,NA,2,NA,21.9260676566789,20.8858505604135,-0.844145762783589,3.82381558399046e-06,3.10972244257344e-05
"Q9UKN8",6,NA,6,7,7,9,20.6185915242835,20.6682618698235,0.249415930033116,0.270137959987586,0.520550621692032
"Q08170",4,3,5,4,3,3,21.9007135702921,21.9994730557271,0.174839103339922,0.305490837454765,0.576918139652276
"P28321",NA,4,4,NA,NA,NA,20.1405655654496,19.1307467850264,-0.718619709964367,0.000179993291211219,0.00102371184376381
"P36068",3,NA,NA,NA,NA,NA,19.9091461278479,18.7711921340962,-0.905550514342453,0.0135522051894691,0.0436415735143489
"P33204",1,1,3,NA,NA,2,21.5121646945288,20.4594374070336,-0.749155088209427,0.00256493049851852,0.0102171344688157
"Q12164",3,4,3,2,2,NA,21.9443864124333,20.758083108127,-1.06453916927172,3.59404191315186e-05,0.000235644139349261
NA,NA,NA,NA,NA,NA,NA,19.4714279784693,18.2478277497561,-2.9557031503604e-19,0.999999999346614,1
"P32775",6,7,7,NA,2,NA,20.7727784927886,19.7351883997615,-0.913702795648465,8.37858996859369e-07,7.81451762670948e-06
"Q6UX04",3,2,NA,3,4,3,19.7567283546181,19.2072761250991,-1.86928556925809e-17,0.999999997039492,1
"Q9NXF1",6,5,5,4,6,6,19.8429525754603,20.1298422764007,0.492856966918267,0.000732692185076655,0.00338629540528422
"Q9NV56",4,3,4,3,4,3,20.3689576728247,20.1154473335954,6.29206781800021e-20,0.999999999728414,1
"Q15785",7,9,8,11,11,9,19.9459974490831,20.1604497627855,0.369551700029212,0.000244529873395624,0.00135002999140388
"P21306",NA,NA,2,2,NA,NA,21.4294943299062,20.5694857829024,-0.721225898873617,0.000522419349773795,0.00252041072038948
"P62314",2,4,5,4,5,4,21.9848464076449,22.0953296461926,7.70208818101148e-20,0.999999999637017,1
"Q13247",4,5,8,3,6,7,22.9307364698613,22.8144553841619,7.12128889694394e-19,0.999999998944045,1
"Q9BZE1",5,4,4,4,4,4,20.8968922004108,20.8456637037682,8.0404223956933e-20,0.999999999332347,1
"Q9BT09",NA,NA,NA,NA,NA,2,19.6626197651754,19.6893806587911,8.65120349739632e-20,0.999999999543765,1
"O75506",NA,3,4,2,3,2,21.0088215277113,21.008923219806,2.57448661131005e-10,0.999968161532536,1
"P84085",NA,NA,NA,2,3,NA,20.5898027590811,20.6998981189163,1.95740505132536e-20,0.999999999862637,1
"P61006",NA,2,3,NA,2,NA,21.098383408128,20.512067037931,-0.32100757685848,0.0670356964104535,0.166972348114381
NA,NA,NA,NA,NA,NA,NA,20.2601310269332,19.9162311248473,-9.11737273968305e-20,0.999999999680772,1
"Q9Y5U9",NA,NA,NA,NA,1,1,19.2862562498873,19.6242314932624,0.491035913724941,0.0185067065541379,0.0572222596325364
"P09624",10,8,5,NA,3,6,20.8832259214591,20.1525385464963,-0.682301246589172,0.00151435746551852,0.00645799608324176
"Q96HP4",1,NA,NA,3,NA,NA,19.7194466701489,19.5692474412334,-0.0810454361745451,0.564666282621291,0.957990562415678
"Q9H9B4",7,7,6,5,5,7,22.3639758077814,22.2675180147821,1.16212176473129e-18,0.999999998639889,1
"P61204,P84077",5,2,NA,3,3,4,23.6044766221156,23.4830546407568,9.7053540035978e-19,0.999999998449233,1
"Q9H7B2",NA,NA,NA,NA,NA,4,19.2036103868974,19.7739599426662,0.412736296217546,0.218812872906256,0.440463136231585
"P53990",5,4,NA,5,6,9,21.540910004354,21.3912209107037,5.54428045823544e-21,0.999999999972409,1
NA,NA,NA,NA,NA,NA,NA,20.2029431112651,19.7813994219051,-0.0233933458344116,0.825032063272987,1
NA,NA,NA,NA,NA,NA,NA,19.5289707118671,19.1647026890376,-7.02518376839586e-20,0.999999999698227,1
"Q12044",3,3,NA,NA,NA,NA,20.5892199752394,19.885804094323,-0.457088389976231,0.0218540799869432,0.0657991067718689
"Q96BK5",NA,NA,NA,NA,NA,2,19.2310000461498,19.5429279165096,0.430847638181273,0.0206124740852652,0.0626324917800977
"P40215",5,5,NA,NA,NA,NA,20.5268434402446,19.8419664049885,-0.488451248591453,0.637983004298204,1
"Q15427",4,3,3,3,3,3,22.0955806921219,22.0125736396929,-2.94397879130052e-20,0.999999999851127,1
"P32496",4,3,4,2,2,3,22.2121903109124,21.2480860560267,-0.796522558667627,0.00167903213338483,0.00704446073132363
"Q86TU7",NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,19.5318788478462,19.0000969989989,-0.452912587598338,0.144766154086038,0.316432365430497
NA,NA,NA,NA,NA,NA,NA,19.1674625658977,19.2395288067969,0.150582301386039,0.380119042977176,0.691339872099771
"P43007",NA,NA,NA,NA,2,NA,21.9572855299387,21.5241907396269,-1.42697532405493e-19,0.999999999673795,1
"Q9H5Q4",6,NA,NA,2,NA,NA,20.4083045598448,20.6078495048565,0.352480716966142,0.0767679947478078,0.186719574322087
"P61024",1,2,NA,1,3,NA,21.6868292128212,21.5915235468445,2.4559454543697e-20,0.999999999827277,1
"Q9NRW7",NA,3,3,5,NA,6,19.7302510974551,19.8674090153165,0.0572803192196526,0.51298833733357,0.883089512213498
NA,NA,NA,NA,NA,NA,NA,19.8689937539623,19.449514406917,-1.08710229026074e-19,0.999999999822424,1
"Q07688",2,3,3,NA,NA,3,20.7046962564905,20.280919257496,-1.53517751667245e-17,0.999999998055564,1
"P25365",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"P61106",6,6,7,7,4,9,21.3191921836216,21.3086094535053,1.19391468657539e-20,0.9999999998354,1
"Q9UIJ7",4,NA,2,3,8,2,20.5527564595826,20.9005213919714,0.0306627452840714,0.735706092005847,1
"O43768",3,3,3,2,3,4,22.6222569243396,22.5996646923242,7.07366628018542e-17,0.999999992063011,1
"Q9HAV7",4,6,4,3,3,4,21.8852722786741,21.6832434774778,1.03963972347662e-19,0.999999999425483,1
NA,NA,NA,NA,NA,NA,NA,20.2012843498415,20.230207408542,1.14950538012398e-19,0.99999999940085,1
NA,NA,NA,NA,NA,NA,NA,17.4686199971337,16.4942051249179,-0.530192000817323,0.0513085045625874,0.132924784082383
"P60033",2,NA,2,3,3,2,21.0654778137891,21.1667050272422,9.00412810896205e-20,0.999999999634415,1
"Q15907",1,1,2,1,1,1,20.1226731078248,20.3459545382437,0.20213296507442,0.256864229051447,0.500269151635992
NA,NA,NA,NA,NA,NA,NA,20.7086108799889,19.5643123082957,-0.946711894738973,0.000349762719064092,0.00181697601498059
"P0AF36",1,1,1,1,1,1,20.5229359367034,22.2863332509828,1.9309313325404,1.30509893112451e-06,1.16771777747122e-05
"P30665",NA,NA,3,NA,NA,NA,21.6728182121414,17.4771515837401,-0.982619087369057,0.216651484842706,0.436945562476041
"P53900",1,3,2,NA,NA,NA,20.4405904682829,19.353707773459,-0.801785770276425,0.00129857629412415,0.00562014397164167
