"protein_group","number_of_peptides_A_1","number_of_peptides_A_2","number_of_peptides_A_3","number_of_peptides_B_1","number_of_peptides_B_2","number_of_peptides_B_3","abundance_A_1","abundance_B_1","abundance_A_2","abundance_B_2","abundance_A_3","abundance_B_3","log_ratios_B..vs.A.","differential_abundance_qvalue_B..vs.A."
"Q9H0E2",1,2,2,NA,1,1,20.1075981514358,20.680903742067,21.1388731373804,20.5503201880265,21.283846728004,20.7060902013238,-0.197667961800967,0.99739757403991
"P38861",2,1,NA,NA,NA,NA,20.84981005374,19.7842044813742,20.9496632341615,19.9366427981992,20.9450693338349,20.0522328784082,-0.990487487918267,0.0424061490844052
"O14618",NA,1,1,NA,NA,1,20.7383402114205,20.6229547767169,20.5766839753294,20.3147538820265,20.741104021992,20.3463138030868,-0.257368582303899,0.931153726909695
"P40364",2,2,1,NA,NA,NA,20.2653974373668,19.8580770175555,20.6388104034591,19.739650838501,20.2607273296227,19.5819922813418,-0.6617383443501,0.041869023099938
"Q16384",1,1,1,2,1,1,21.7361054245359,21.7176494415549,21.3755292210928,21.5765448942317,21.7945299963401,21.7832282732995,0.0570859890390996,1
"Q75N03",NA,NA,2,1,NA,1,21.2164723434349,21.0818032779872,21.4373871084903,21.0757531633937,21.603755252824,21.3665164560944,-0.244513935757968,0.986940628975379
"E9PRG8",1,1,2,1,1,1,21.4339320170588,22.1245421160405,21.6496541799923,21.8519119913588,22.235232290099,22.4740820711407,0.377239230463301,0.793163438599672
"P00962",NA,NA,NA,1,NA,2,17.4034527260965,19.2203821539913,NA,NA,19.2142934808203,22.6476987464026,2.62516734673855,0.582067642108421
"Q9BSV6",NA,1,2,NA,1,2,19.4230058633482,20.9507748800445,19.8612173655882,21.3654560789821,21.4669305517119,21.519401820038,1.02815966613876,0.291043205173637
"Q9NPI1",2,1,1,1,1,1,20.5686503720019,20.3765582507287,20.9234196184187,20.085582027518,20.9401262718093,20.5251254077507,-0.481643525410834,0.657488439162647
"P22681",NA,NA,1,1,NA,2,20.1871718797306,19.9026294121815,20.6143324156754,20.7432237269579,21.0836878852069,20.9386346889165,-0.100234784185665,1
"Q96SZ5",1,2,2,2,1,NA,21.8127118058553,21.1220393108484,22.0612657039647,21.2952476548371,21.9575454381239,21.7552903184674,-0.552981887930334,0.525510511460878
"P53900",1,2,2,NA,1,NA,20.7558658703619,20.260075048246,22.0075707273049,20.6027226481976,21.8618683964973,20.5292017595164,-1.0777685127347,0.148564271220941
"Q8N4P3",1,1,NA,2,1,1,21.5585498705636,23.9901191158384,23.7540023990811,23.4549522474401,23.6164430615882,23.7377444309133,0.751273487652967,0.932124418841299
"P62861",2,1,1,1,2,1,25.7524361840158,25.9982746706868,25.8696293284048,25.6241422836888,25.9342896295211,25.8989862139681,-0.0116506578659982,1
"P61225",2,2,2,2,2,2,21.3809786015816,22.0368728522907,21.891042088551,21.6554677238847,22.0448553343669,21.9705323198671,0.115332290514334,1
"Q02818",NA,NA,NA,2,NA,NA,20.4811199541616,20.5854728549492,20.9567060049412,20.4009060088835,21.0890206078877,20.6879646620763,-0.2841676803605,0.924207867604094
"Q8N5M4",1,1,2,1,NA,1,21.5744838151512,21.7634976817646,21.8179919021804,21.5038451439517,21.8450073898877,21.902283099935,-0.022619060522666,1
"P17157",NA,NA,NA,2,NA,NA,20.3890189259318,20.2916614194777,20.2454421616593,18.8635423899461,20.4606734816566,19.1946103328839,-0.91510680898,0.217822365425022
"Q9H446",2,NA,1,2,1,NA,21.4831597650932,21.6229064160971,21.9271021118648,21.1847098139998,21.3571958475101,21.6551960421384,-0.1015484840776,1
"Q8TDP1",NA,2,2,2,2,1,21.1413180859474,21.131210136338,21.4541701235957,21.470075817729,21.5165250588035,21.4996815649307,-0.00368191644963171,1
"Q70CQ2",NA,1,1,2,1,1,18.4686328720167,20.4592273563309,19.6588999617754,19.669620184781,20.3206430186957,20.485427298894,0.722032995839366,0.540814199350785
"Q9H974",2,1,1,NA,1,1,21.0942339689976,20.8911430758885,21.3421730313022,20.1999066841983,21.0657796500873,21.3799463826231,-0.343730169225733,0.915181633652971
"Q13422",2,NA,NA,1,1,1,21.1143914661408,20.8389328682063,21.5101716205932,21.2885695703547,19.8875989109036,21.5018500591103,0.372396833344567,1
"P35845",1,2,1,NA,NA,NA,20.3264787313119,19.9050542119506,20.5513280668518,18.3075409022706,21.0307417202022,19.9275537386108,-1.25613322184463,0.0601771188344056
"P42766",2,2,2,2,2,2,25.3332760285557,25.1248131202862,25.9475156620096,25.5518871766472,25.8386931510926,25.7988057884763,-0.214659585416067,1
"Q9H944",2,NA,NA,NA,NA,NA,19.4965605051506,19.7903617183835,18.33750853372,20.1775594460719,20.2730018890894,18.3003807600356,0.0537436655103332,1
"P53332",1,2,2,NA,NA,1,23.3978254088504,25.3311378193781,25.3093693514564,23.9548434413515,24.2977616522131,24.1316321749554,0.137552341055032,1
"P40422",1,2,1,1,NA,NA,21.337412296534,20.9634522864228,22.8700783238755,21.4136347720009,22.1523857384909,21.7233553488126,-0.7531446505547,0.874588824404577
"Q9NXJ5",1,1,2,1,1,NA,21.2447354626028,21.0037563660748,21.1958430095386,20.6967939517307,20.8577156667351,20.8494771697555,-0.249422217105167,0.96625549997206
"P25098",NA,2,NA,1,NA,NA,20.980170349523,21.2670626871323,21.7889226021185,21.3607115465909,21.4215704946306,21.4426131248192,-0.0400920292432344,1
"Q9NRK6",1,NA,2,NA,NA,NA,20.8139077893531,20.5799343778182,21.6679383516942,21.0026672196237,21.6762190215671,21.4326249832874,-0.380946193961699,0.887839177971312
"Q9BTT4",NA,NA,NA,NA,2,NA,21.208200118412,20.5812874848802,20.4410203053525,20.8183061865413,17.9775491513582,20.3429205089188,0.7052482017392,0.820407375647058
"Q8IZ21",1,NA,1,1,2,2,20.4283200425281,21.4266438026606,20.5207941806936,20.8769919912765,20.7632929253712,21.2533076587811,0.614845434708434,0.172937988723786
"P23538",NA,NA,NA,NA,1,2,20.4614313646439,20.6770767713345,19.8676491044075,20.9222715258793,20.4912977530242,21.821282151667,0.8667507422684,0.146732385359844
"Q96AT9",1,NA,NA,1,2,NA,22.9252727265404,22.938816466164,22.804350255857,22.5489723819865,23.141958992428,23.0056245491939,-0.126056192493666,1
"Q9Y289",NA,NA,NA,1,1,2,20.8169322731268,21.3046161938801,20.8304192667453,20.8667412582652,21.6427191704118,21.251416096875,0.044234279578801,1
"Q9Y3A3",2,NA,1,2,1,2,21.2064168818296,21.0793838668543,21.5612758236947,21.2598051738722,21.5285022809388,21.5990735780987,-0.119310789212633,1
"O00264",1,NA,NA,1,2,1,23.975908739623,22.8562303123268,23.8992777172455,23.0870539097226,24.1183364381576,23.3733885145685,-0.892283386136067,0.0944890344514587
"P13024",NA,NA,NA,NA,NA,2,19.0024291006366,19.516514488575,20.739329960847,21.240867013914,19.345652391727,21.3417122261456,1.003894091808,0.253285682423049
"Q92575",2,1,NA,2,NA,NA,20.4302360985028,20.1402730988928,20.6594056173707,20.5811871367885,20.9282422108714,20.9850950084997,-0.1037762275213,1
"P0A6N4",NA,NA,NA,2,NA,NA,20.5897361706248,22.2457824726463,21.0656718539857,22.8272482975303,20.6784715202447,23.1438960380529,1.9610157544581,0.0194917968234617
"Q5VV42",NA,1,2,1,2,1,20.3503370987423,20.4910014009156,21.0174168955413,20.3284755228005,20.742848049848,20.7002424273218,-0.1969608976979,0.994544732965463
"Q8N806",NA,1,2,2,NA,1,20.4845909656019,21.4961435553844,21.4612979548985,20.7519775275102,22.0007603069043,21.2613127498695,-0.145738464880201,1
"P37296",1,1,2,NA,1,1,19.8373237057925,19.2370285806164,20.9143471721444,21.3073478613368,20.7782397916636,21.2110689860164,0.0751782527897002,0.999069349868874
"P0A7S3",NA,1,1,2,1,1,20.3110384341524,21.7003020196138,21.0971269845707,21.9542254250915,21.6266269991488,22.4543171179241,1.0246840482525,0.146087313658268
"P0A7A9",NA,NA,NA,2,NA,2,22.0978953339527,23.2767335612543,20.7868954471014,22.129773683534,20.8793115805425,23.8122511563032,1.81821867983163,0.0958809713846435
"Q9Y3L5",2,2,2,2,2,2,22.0668726025458,22.3242301368699,22.7467239365439,22.3180948105966,22.6487180966067,22.6456309492764,-0.058119579651167,1
"P35236",2,NA,1,1,NA,1,22.6834054490514,21.3451439680617,23.0760674237837,22.2448869894597,21.3458978922287,22.0142142807457,-0.5003751755989,1
"Q9UIQ6",NA,1,1,NA,2,2,21.0377309279949,20.8737771439631,20.7306299646942,20.8001139025156,21.0432489484523,20.7597499534253,-0.1259896137458,0.973208419992064
"Q12044",2,1,NA,NA,NA,NA,21.2558183996523,20.1026802602958,21.3248922300504,20.1675640741112,21.8111431933714,21.2911154617743,-0.943498008964266,0.342244623734199
"Q8WUW1",1,2,1,2,1,1,21.6079401358703,22.2821546384275,21.9264667554932,21.832342848691,22.1095266926519,22.1462911608477,0.205618354650266,1
"Q9H019",NA,NA,2,1,NA,NA,20.3475597354274,19.49611137378,21.6525204998982,20.7943008348093,21.1883291087772,21.148803008624,-0.583064708963166,1
"Q9UKE5",2,1,NA,1,1,1,21.0244073866666,21.1600037212652,21.3318687625246,21.3122899843652,21.605719134681,21.4558720055076,-0.0112765242447329,1
"P80967",2,NA,NA,NA,NA,NA,21.2228532612299,19.0576346737282,20.9895557880528,19.6861160940087,21.3273045608658,NA,-1.80802915284772,0.027286760976136
"Q92610",1,2,NA,1,1,1,21.5934255465175,19.8001093511732,20.6436423056523,20.9438400921335,19.0509370183505,20.8232984271215,0.0930809999693002,0.999069349868874
"O94832",1,1,NA,1,2,2,19.8894566087553,20.791535931642,20.0241462696761,20.3131198317925,20.6412905196202,20.9706848487581,0.506815738047,0.453194321206744
"P80428",NA,1,2,NA,NA,NA,21.3130659764814,19.5072138239914,20.2813782508381,18.6461532678636,20.6564907667177,19.5721515555546,-1.50847211554253,0.0320673838452344
"P54837",1,2,1,NA,1,NA,22.2771112791461,20.800966535967,22.1701926580537,21.1379626756248,22.2284728859619,21.6193591573329,-1.039162818079,0.0803096108600223
"Q9UJY4",NA,NA,NA,NA,NA,2,20.702374785716,20.573495567566,21.2208789666503,19.9393286640941,22.7158902670035,22.1453298567917,-0.660329976972666,0.87675535167174
"P51965",1,NA,NA,1,1,2,21.8969304633833,22.3301059689085,22.4943984553694,22.1526583704904,22.381637075998,22.3088029809993,0.00620044188250072,1
"P34077",1,2,NA,NA,NA,NA,20.8689206834507,19.0267008993914,21.6893365536125,20.4286162638416,20.917345671806,19.6084676999658,-1.47060601522347,0.0687409055895698
"O95319",NA,1,1,1,1,2,19.1290888046019,19.758129470603,20.9283381876039,21.1914156091854,21.2336669215058,21.3452334579449,0.334561541340566,0.974886804341942
"Q9NZN8",1,2,1,1,2,2,21.5139854744165,21.6580679501301,21.7711378106738,21.624603495203,21.5982602952729,21.8785855075472,0.0926244575056998,1
"P23883",NA,1,1,NA,2,2,20.7630474906524,20.2214505334951,21.317160157807,21.6437210188376,21.1993066001864,21.9982131981008,0.1946235005959,0.994725697058759
"P32802",NA,2,1,NA,NA,NA,18.402595500468,NA,20.3642430215333,18.5769770668316,18.7905846540747,19.6713900985456,-0.0616241426700667,0.956192286370676
"P0AEU0",NA,NA,NA,2,1,1,20.2519917257011,20.7640043414628,19.0628941434065,20.9480718423804,19.2371247483156,21.0209255284602,1.3936636982934,0.0483481985634506
"Q8IWD4",NA,2,1,1,NA,2,19.8252971431558,18.9971639859109,19.9671061821979,19.4427354885946,21.9106700844753,19.7671237352606,-1.16535006668763,0.337239052825575
"P0AC19",NA,NA,NA,2,2,1,17.9062393691133,20.6852121416999,20.3887470382442,21.0927668172739,NA,21.3511243146535,1.89554122086368,0.132309753116068
"Q9BQC3",NA,NA,NA,NA,1,NA,18.5121137455291,18.6700569263245,NA,20.6445328403113,19.0558690678484,21.1521839390655,1.37159982854502,0.253285682423049
"Q6UVJ0",1,NA,NA,2,NA,NA,19.2503370286187,20.2087672055219,19.9953263698439,20.486861284453,20.7211657501632,20.58135012533,0.436716488893034,0.637508176805234
"P58004",2,NA,1,1,1,1,20.8591963648108,21.0946822631945,21.4613444231213,20.8803328282826,21.255694810169,21.1886993065099,-0.1375070667047,0.975394885029476
"P53164",2,1,1,NA,NA,NA,20.1529219792289,19.4867645659309,20.8898041643837,20.2550732452094,20.5275796140657,20.465736277665,-0.454243889624334,0.862955344041668
"P0A6Z1",NA,NA,NA,1,1,2,21.918301958666,21.3692810320001,22.1955434259564,21.2426455560056,22.0477308487241,21.5396387736744,-0.670003623888801,0.232812342948999
"Q86TU7",NA,NA,NA,NA,2,NA,NA,20.3159732022962,19.8403696588264,20.4763059229708,20.3941294021683,20.081130205657,0.173886913143982,0.50522739765875
"Q01976",1,1,2,NA,NA,NA,20.9524646191963,19.7176417025786,21.5401242538038,20.0860296152611,21.5154647648999,18.3607791991182,-1.9478677069807,0.0282707660562701
"Q05948",1,1,2,NA,NA,NA,20.7584366299031,19.2246129240332,20.8329966032638,19.9567483603576,20.89791772954,20.2407980272462,-1.0223972170233,0.0701472872880351
"P55039",1,NA,NA,NA,2,NA,21.6139376951466,20.6365002760498,18.9480417260414,22.4657473610492,22.2797175466985,21.6418310423323,0.634127237181601,0.894313251768683
"P40261",NA,1,2,NA,NA,NA,21.5840502456902,21.1290386432989,22.027944456913,21.5773776537354,22.3716515674214,21.8180674069064,-0.486387522027966,1
"O60488",1,NA,2,2,NA,1,20.4035865435935,20.2599022770104,20.5385008514964,19.6761803871556,20.9508322719824,20.7618927647136,-0.398314746064234,0.880931899177926
"P06610",NA,NA,NA,1,1,2,19.7571022627393,21.1854911433937,19.5545702288369,21.2980555736499,20.6486331874019,21.4149191273634,1.31272005514297,0.0487998023275947
"P32796",1,2,2,NA,NA,NA,20.2804825094714,20.2970722953794,21.1687065441357,22.103932708011,21.1317684318924,20.560984178395,0.127010565428634,1
"P47133",2,NA,1,1,1,1,20.7770711613739,22.5516148650289,22.5321852749625,22.2919015192379,21.2759951572967,20.9802461116792,0.412836967437633,1
"P42826",2,NA,NA,NA,NA,NA,26.0622912544351,21.5166268858591,22.4741776528139,22.1079320368813,22.4096980604125,22.4518170553566,-1.62326366318817,0.906112266112266
"P29012",NA,NA,NA,1,1,2,19.8776681431617,20.6970625801933,19.0942402457557,21.2202832575125,20.2013738837267,21.4997811821483,1.41461491573667,0.0350736436440175
"Q9NXR7",NA,NA,2,NA,1,NA,21.1012518189434,20.130410461707,20.5243364226107,21.423255329357,21.8182867774175,21.862510140207,-0.00923302923353238,1
"P61769",NA,NA,2,NA,2,1,20.0127130242987,20.8152402113691,20.8708562769031,20.5469274213197,21.1289471104672,21.5248343654971,0.291495195505632,1
"O75391",NA,NA,NA,NA,2,2,21.4796928228945,21.0968397933343,21.739354586685,21.5889576243703,21.7577769726779,21.7153834956104,-0.191881156314133,1
"Q4G0F5",2,2,2,2,2,2,20.4418689751849,20.9070289088915,20.9488658011988,20.7879067429995,21.0306078704001,21.0195583223535,0.0977171091535673,1
"P35813",1,1,1,1,1,2,21.0634077545862,20.2397236567721,21.8140684179833,20.0705379787604,21.1516785428782,21.5415792421288,-0.725771279262135,0.770050403401948
"P23585",2,2,1,1,1,1,21.8903766380269,21.0131302769931,22.3119695789528,21.2291875942679,22.2457721745574,21.5773694702893,-0.876143683328934,0.129065733020288
"Q8IWB7",1,1,2,1,1,NA,20.6983138228914,20.4243593050275,20.9768825724824,20.9438269460032,20.8197334594234,21.237205875342,0.0368207571918333,1
"P43362",2,1,NA,1,2,NA,20.7621869558085,21.3768609158354,20.3939778573012,20.809535978103,21.2888729721521,21.2778049947288,0.339721367801802,1
"Q06406",2,1,1,1,1,1,21.6656982857141,20.8754686124535,22.2123684342845,21.0866157095473,22.2118931947381,21.2752603542843,-0.950871746150534,0.0972689474933895
"P40018",1,2,1,NA,NA,NA,20.0027652370017,19.5164532778314,20.478572145292,18.4800763356277,20.6437761630647,19.6196687883968,-1.1696383811675,0.041869023099938
"P38225",NA,2,1,NA,NA,NA,21.1863438448288,20.8451195976213,20.6447197519696,18.7306016821114,21.7692732928227,20.5844480662327,-1.1467225145519,0.664246436113575
"O43414",2,1,2,1,NA,1,21.9353161475101,21.6975014869997,22.2550330374201,21.9532764092947,22.2462442156248,22.1914040119287,-0.198137164110635,1
"P38821",2,1,1,NA,NA,NA,21.012562822245,19.1307306461389,21.6744821634554,19.8409651682843,21.5632796108062,20.5275598089028,-1.58368965772687,0.0481010757678516
"Q12514",2,1,1,NA,NA,1,20.963737136439,18.6432339638205,21.0059678205212,19.6843788057306,21.3176436364364,20.2591728755582,-1.56685431609577,0.0488876061258801
"Q12768",1,1,1,2,2,1,19.462627838348,19.8876919708661,19.8046665490389,19.7141509517572,20.0475354919303,20.2345996518184,0.173870898374834,1
"P32597",NA,1,2,NA,NA,NA,19.5259528907039,20.2532588884755,20.9190653496357,19.4050851067606,21.4799519242968,20.4054944196751,-0.6203772499084,0.87675535167174
"Q9NX08",1,1,2,1,2,2,20.5771219855617,20.7163406466669,21.5292669458493,20.7714985369327,21.2520025571661,21.1557413109562,-0.238270331340434,0.98382322411191
"Q86VN1",NA,NA,NA,NA,NA,2,20.0152079659199,20.2694369080691,20.3553759613624,20.2689733951623,20.61404590853,20.373322268639,-0.0242990879806335,1
"P52306",NA,NA,1,2,NA,1,21.2311863098773,20.8982758834745,19.5141451697338,20.9417760493899,20.8683480150488,21.1888142854107,0.471728907871733,1
"Q15018",1,1,1,1,1,2,20.0986767594538,19.8561928847773,20.7522192327488,20.5280965996583,20.4922057628856,20.7691775353617,-0.0632115784302994,1
"Q13469",NA,NA,2,NA,1,NA,20.2273146532943,19.8491134596505,20.6014742943822,20.1664247014082,20.5429791750825,20.7108072743208,-0.215140895793167,1
"P52918",2,1,2,1,NA,NA,20.7625045097142,20.3602327773382,20.7654730740895,20.9434029297937,20.9648592333142,21.1615597135785,-0.00921379880249991,1
"Q9Y580",NA,NA,1,2,1,NA,20.6528467231647,21.2338283903201,21.4224395293625,21.1008817383515,21.2043671105928,21.1575136290278,0.0708567981931338,1
"P19454",1,1,2,1,1,1,21.5648674781297,21.4834647439125,21.7807399926158,20.4102710944592,21.7551860841036,20.895602461342,-0.770485085045132,0.394674708529328
"Q9Y276",NA,NA,NA,1,2,NA,21.6921911785721,20.9269436382194,21.5939002138111,21.2186126023774,21.7936162074361,21.3494410624452,-0.528236765592432,0.460234401931586
"Q5VWQ0",2,1,1,NA,1,1,20.6122194649528,20.4057456388784,21.687671697682,21.117554330223,21.6005377166171,21.2222269645389,-0.384967315203866,0.905770614225425
"Q96KR6",NA,NA,2,NA,1,2,19.8466367924551,19.5651078812681,20.3415177374014,19.9565054679498,20.4659250571669,20.6046285575017,-0.175945893434599,1
"Q16864",2,2,1,NA,2,1,22.1028884632151,22.2818460008304,22.4993510394954,22.3782112308976,22.8318729667401,22.8057611879143,0.0105686500638988,1
"P25369",1,1,2,1,1,1,20.8696104093676,19.8404454383277,21.3790091758616,20.4335327217223,21.6411503618208,21.0479439731725,-0.855949271275833,0.417393313512226
"Q15276",NA,1,1,1,2,1,20.1506456839298,19.6909223520231,20.5314326267717,20.1903943921224,20.5843377244694,20.3934721598043,-0.330542377073699,0.887839177971312
"A8MXV4",NA,1,1,1,1,2,21.0631610167381,21.1482130910007,21.7973678469895,21.5585202097845,21.2752575120921,21.7340519507963,0.1016662919206,1
"O95825",2,NA,1,1,NA,NA,21.2725321166576,21.0961659720382,21.1202752191905,21.0435069581694,20.96366676696,21.1218020841616,-0.0316663628129668,1
"O15235",2,NA,1,1,NA,2,21.5949406303791,22.3015501992497,22.5745546093379,21.9573553771003,22.5123915752969,22.2967944084916,-0.0420622767240992,1
"Q9NXE8",1,1,2,1,NA,1,20.7760214099348,20.3825663826308,21.2561100461441,20.1107963012501,20.9034479389953,20.5054551713154,-0.6455871799593,0.178801723321614
"Q8WVX9",NA,1,1,NA,1,2,23.0759740991836,22.1614313162109,23.2386518264823,22.1851219366797,23.2330973949102,22.3792309399356,-0.940646375916633,0.0635762341403464
"P23721",NA,NA,NA,2,2,2,20.6949119381896,20.7224884133116,20.2224986535655,20.6816589986624,20.7369220172319,21.1601013085621,0.303305370516367,0.98286652133237
"P25574",1,2,NA,NA,NA,NA,23.9733527235654,24.1529840069139,24.0896586624987,23.9667508060207,24.2492818835658,24.2815214499432,0.0296543310826323,1
"O95671",1,1,2,1,1,1,23.5278452871626,20.5555151189189,20.5332112558762,20.347051302145,21.2307100481657,20.651810474144,-1.2457965653322,0.72992477527999
"Q9Y3Z3",2,2,NA,1,1,NA,22.1294465386095,21.5905109847346,22.6730977925166,22.4783766192206,23.0105924704792,22.8900368375006,-0.284737453383167,1
"A8MPS7",NA,NA,1,NA,1,2,20.7530808338358,21.1403217850497,20.4756159369105,20.4558514418467,21.2904800076113,21.2099194469851,0.0956386318413003,1
"Q96EB1",NA,2,NA,NA,1,1,21.0134767084067,20.4129346835039,21.6839327832779,21.0680172286013,21.6183532374274,21.1830359067204,-0.550591636762134,0.760920423199134
"P33754",2,1,NA,NA,NA,NA,22.1202223706971,20.3315399659402,21.1636274125624,20.0570356924963,21.2550053668926,20.4283976128965,-1.2406272929397,0.0680877415015776
"Q12178",1,1,2,NA,1,NA,21.9039538138334,20.300658381531,22.2875389357651,21.3536971323324,22.4032445639905,21.6340293077105,-1.10211749733837,0.209163044458709
"P0A8X0",NA,NA,NA,2,1,2,20.7723606901013,20.8491215785665,21.2257019909381,21.5962616546553,21.015302745837,21.7662332719233,0.399417026089567,0.735155668199742
"P61830,P84243",1,2,1,1,1,1,26.0874264209352,25.1234939010656,26.5873326521124,25.565510735714,26.4708523465386,25.9128144326298,-0.847930783392266,0.218734357379988
"P09001",NA,1,1,1,2,1,21.103954471745,20.7822887960375,21.501994582429,20.9028352831965,21.0915446641544,21.2734868753858,-0.246294254569534,0.964364973685879
"Q7Z6M1",2,NA,1,NA,NA,NA,19.9861699718848,20.2624034355114,20.1981683344986,NA,20.8374038804598,NA,-0.0781772934363344,0.0314017673249535
"P31057",NA,NA,NA,1,2,1,20.014893086348,21.0168140673545,20.9835320721823,21.5197852430456,20.7832592522332,21.7238943158564,0.826269738497666,0.207588437407479
"Q8WUZ0",1,1,1,1,1,1,21.0387093827987,20.64584189199,21.8212403957858,21.3903619821502,21.7357285086686,21.8645076233874,-0.231655596575167,1
"P40477",1,NA,2,NA,NA,NA,19.7881089362619,20.0565816497854,19.7955254417364,21.2204149369023,20.4083708144284,20.1148889697613,0.466626788007433,0.50522739765875
"P53879",2,NA,1,NA,NA,NA,20.1950596120439,18.0708609222332,20.1376622393712,17.8229822809183,20.8975985261106,18.617476110476,-2.2396670212994,0.00828814570703833
"P35729",1,NA,2,NA,NA,NA,20.0313126799382,18.7468872084059,19.8438679757855,17.9757363164435,23.0431245999963,20.0004383103087,-2.0650811401873,0.232057792137069
"O43676",2,1,1,1,2,2,21.8558942504313,21.8159078173988,22.5733380369987,22.2113277809324,22.4267404042937,22.4495413756866,-0.126398572568634,1
"Q7Z7F7",NA,NA,NA,NA,2,NA,21.9033594869062,21.2645108950181,21.8933322711208,21.2725641514559,21.8647069174547,21.5968286399764,-0.509164996343768,0.470654784004287
"Q96EK7",NA,1,NA,NA,2,1,19.2849349091872,20.2828870701439,20.4562563917047,20.2638829479532,19.9227826342348,20.787031802105,0.556609295025133,0.429718656921888
"Q86W50",NA,NA,2,NA,NA,1,20.130264183302,20.5352779874171,20.6623239362279,20.0265560233895,21.5051328733106,20.4527631865167,-0.427707931839066,0.884435005474115
"P61517",NA,1,1,1,2,NA,20.2151996996606,21.569450034341,20.5073815154666,21.2857718900978,20.9188113857056,21.5772604300846,0.930363251230198,0.0835973841430774
"Q68EM7",1,2,1,2,2,2,21.5902425545291,20.5153444464045,21.4050385986244,21.5166615078252,21.4751839712476,21.5456578622456,-0.297600435975266,1
"Q03768",1,1,2,1,1,1,21.4499289629318,20.2376124689595,21.5437135551505,20.7993175942078,21.7785171374346,21.3920544127641,-0.781058393195167,0.351298893817893
"P40081",2,1,2,NA,NA,NA,20.6151265901194,19.143853711282,21.3025407560732,19.7735419940946,21.1485083902841,20.5050199308087,-1.21458670009713,0.114498308530471
"Q92667",1,NA,NA,NA,2,NA,20.2389892252493,19.8865299641644,20.6081219152436,20.6003909385579,20.5220352586479,20.7477270078694,-0.0448328295163662,1
"P19812",NA,NA,2,NA,NA,NA,19.7163465084772,19.0325773170488,20.0328718729006,18.6700490402039,20.5825646761965,20.3389134338911,-0.7634144221435,0.253285682423049
"P0AEH5",NA,NA,NA,1,NA,2,19.6893210888238,21.481727507931,20.1781414397227,21.5580824672282,20.1421601948598,22.0179933151253,1.68272685562607,0.0203716275547608
"P34949",NA,2,1,NA,1,1,20.9205191418734,20.7712226599901,21.3720690241547,20.985956560413,21.3195114355252,21.5497846679479,-0.101711904400766,1
"Q15172",NA,1,NA,NA,NA,2,21.4614309849325,22.0363010771874,21.8506715840494,21.5524751521697,22.0737029175626,21.945137218384,0.049369320398867,1
"Q05123",NA,NA,2,NA,NA,NA,20.2342553823903,20.1004310354384,20.8049713383445,20.37357384256,20.9476907954689,20.4557498731248,-0.352387588360167,0.890097598151289
"O00471",1,2,1,NA,NA,2,20.3998953844118,20.4144044642604,20.9040750393309,20.3136991669696,20.8968506625514,20.6148309148212,-0.285962180080966,0.93037986474654
"P52435,Q9GZM3,Q9H1A7",1,NA,2,1,1,1,20.472572601348,21.5854592157535,21.3939796844361,21.278119320107,21.6965730278133,21.5259506260819,0.275467949448333,1
"Q99547",1,NA,1,NA,1,2,21.6352730717164,21.2679130918812,22.0871567201231,21.8508787105273,22.1739860204079,22.3411299031422,-0.145498035565566,1
"O43674",1,1,2,NA,1,1,21.1132452207301,21.5259642424263,21.8954726633189,21.7016753472253,22.1442561825318,22.0190570394,0.031240854156934,1
"Q9H8W4",NA,NA,1,NA,NA,2,22.4840539737476,21.234012945762,23.0426093994613,22.7038560609084,22.5726331573407,22.6723465650223,-0.496360319618966,1
"Q96SN8",NA,NA,NA,NA,NA,1,16.7992498699401,17.1104597581658,17.72152058983,17.3964558584441,17.7962404833335,18.4497411006367,0.213215258047667,1
"P08456",2,NA,1,NA,1,1,22.19620948309,21.5381493748065,22.7504095203992,21.7091366236134,22.6462311716608,21.8661726301235,-0.826463848868866,0.150208865074067
"P39105",2,1,NA,NA,NA,NA,21.2084546653954,20.3118148224511,21.938468951989,21.0987861390036,20.4604958924018,20.0298306159731,-0.722329310786133,0.770050403401948
"Q8WUQ7",1,1,NA,2,1,1,22.5871509817161,23.319620031064,23.0603228859423,22.7576392484223,23.1963502826652,23.1314988881505,0.121644672437734,1
"O43502",NA,NA,NA,1,1,2,20.366090317134,20.4845037024756,20.6783994088954,20.3074704397086,21.1659326955114,20.9815573528052,-0.145630308850468,1
"P0A9A9",NA,NA,NA,1,2,1,22.0944997728821,20.8337084473925,19.6378263598585,23.6360293513584,19.9729211725859,23.8606645583494,2.20838501725793,0.394674708529328
"Q96HA7",1,1,1,1,1,1,19.350435175524,19.0969205149632,19.7323825602136,19.4836020285404,19.961257228579,20.0135036287616,-0.150016264017134,1
"P38260",2,NA,NA,NA,NA,NA,22.6511859580325,21.5576246108675,22.969786820141,22.0394361785406,22.980137310872,22.1066602171043,-0.965796360844366,0.0865946630033402
"P0A6L0",NA,NA,NA,1,2,NA,19.0413586836422,20.9439673130204,19.4913596684885,20.9979597036341,20.0577232436643,21.1527278354481,1.5014044187692,0.0244338680424062
"P00127",2,2,1,NA,1,1,22.0115630544618,20.8917512614946,22.396074916086,21.0491171743398,22.2762103274671,21.3826981624617,-1.12009389990627,0.0561284181598124
