"protein_group","number_of_peptides_A_1","number_of_peptides_A_2","number_of_peptides_A_3","number_of_peptides_B_1","number_of_peptides_B_2","number_of_peptides_B_3","abundance_A_1","abundance_B_1","log_fold_change_B_vs_A","differential_abundance_pvalue_B_vs_A","differential_abundance_qvalue_B_vs_A"
"O43670",NA,NA,NA,5,6,4,23.1583061498893,22.7415158879372,-3.89629722067307e-10,0.999969595881894,1
"P38629",NA,NA,1,NA,NA,NA,21.2952676560689,21.0278502131079,-4.29817399061729e-20,0.999999999907911,1
NA,NA,NA,NA,NA,NA,NA,21.1368248948221,21.1737654615601,0.108977115212991,0.646152543591873,1
"P80404",NA,1,NA,NA,NA,NA,21.7905365649532,22.128584421373,0.126141928772257,0.681268861619971,1
NA,NA,NA,NA,NA,NA,NA,19.4727758586181,19.5493396718757,2.01773107335996e-19,0.999999999251965,1
"P76015",NA,NA,NA,2,2,2,17.0957024055688,19.47578134782,2.4118344576986,5.58960060434563e-07,4.76313233182717e-06
"Q9UIL1",NA,NA,2,1,2,2,20.4955643974347,20.7184113124988,0.184223484443382,0.290758324794739,0.530314503870013
"P30657",5,5,4,NA,3,3,20.6699667289487,19.8250185824504,-0.554034902575503,0.000747508345757889,0.00330703653886293
"P25367",2,1,3,NA,NA,NA,20.9513670630862,19.7491397932946,-1.01508164268946,0.000264781728516957,0.00133641801558558
"P30771",NA,NA,3,NA,NA,NA,19.2880099777398,18.3652247740366,-0.649601144998027,0.0117368973171609,0.0363446916922711
"P32500",NA,NA,2,NA,NA,NA,19.6558307693002,18.2743753361838,-1.37960140912125e-06,0.998660252651771,1
"Q9NWA0",NA,NA,NA,3,NA,NA,19.3030381765732,19.3719619861663,2.2115708236048e-19,0.999999999395288,1
"Q9Y624",NA,4,3,3,3,NA,20.4537021694278,20.611142792981,0.285252717227559,0.0989068548830006,0.221246082132621
"O15357",NA,NA,NA,NA,NA,3,20.92528279203,20.8848017373216,1.00010807855511e-19,0.999999999600607,1
"Q8TCG1",NA,4,NA,NA,NA,NA,19.2168635843455,18.9490868777173,-2.91219419509255e-20,0.999999999898431,1
"P84098",2,2,2,3,2,2,25.0645506931755,24.9193539025621,1.06532470484576e-18,0.999999998658581,1
"Q9UJX5",NA,NA,3,4,NA,NA,18.9852022088825,19.0467495886318,1.11630415452225e-19,0.999999999438071,1
"Q8WWW0",NA,NA,1,NA,NA,2,18.3935129115762,18.2056411536488,-1.5847202859987e-20,0.999999999949009,1
"Cont_Q3MHN2",NA,NA,NA,5,NA,5,20.2889683672379,20.2462963961387,0.154663963004802,0.117687060169598,0.255527531094623
"Q9Y6Y0",NA,4,NA,NA,NA,NA,19.12896133854,19.4164053656263,0.254412057718233,0.196874868711596,0.386316706665713
"Q6P1K2",2,NA,NA,3,NA,NA,19.5657443145211,19.4498330185985,8.34923048544865e-21,0.999999999964555,1
NA,NA,NA,NA,NA,NA,NA,19.8739116379012,19.7023026096686,1.28456862317687e-20,0.999999999947613,1
"P35914",NA,NA,4,NA,NA,3,20.2466171928932,19.9478090021538,4.6241721367665e-20,0.9999999997908,1
"P34087",NA,NA,1,NA,NA,NA,21.1656248465096,20.2270406015847,-0.739489133053029,0.00290024951506012,0.0108646360080401
"O95365",NA,NA,NA,NA,NA,2,19.0361708692638,19.4517851377276,3.04579642763291e-19,0.999999999414348,1
"Q8WVM0",NA,NA,6,3,NA,NA,20.2053222858606,20.3414217385496,0.236642830268596,0.311144834405497,0.560060701929894
NA,NA,NA,NA,NA,NA,NA,19.3238583997888,18.1097053212718,-1.03266476805796,0.00020118431569939,0.0010541619593731
"Q9Y584",NA,NA,NA,NA,1,NA,20.5622262852204,20.5993018337635,0.167173491205902,0.314612330330513,0.565420103949137
"P26232",NA,NA,3,NA,NA,NA,18.1881542422675,18.2102881579092,1.89859421876477e-19,0.999999999622908,1
"P52893",NA,2,6,NA,NA,NA,19.7234529551583,18.8448271306864,-0.759295667039472,0.00132858967568997,0.00546692855852741
"P62136",NA,4,4,6,NA,NA,22.5203343783228,22.3806208568253,1.05055213750224e-18,0.999999998981621,1
"P52488",NA,3,NA,NA,NA,NA,18.991700389286,18.2749548528309,-0.368918466870845,0.162908414980762,0.331505695246567
NA,NA,NA,NA,NA,NA,NA,19.8064544281911,20.0381087361628,0.167191703382335,0.321804324590124,0.575655549941217
"P32321",5,4,4,2,4,5,20.0919229073002,19.9325215716735,-6.17191181081808e-20,0.999999999673889,1
"O43379",NA,1,NA,NA,6,NA,19.1837236845881,19.2206941645699,0.130805336114535,0.269817865593383,0.498743757324008
NA,NA,NA,NA,NA,NA,NA,18.2278835466632,18.5358771327259,1.12511886226325e-19,0.99999999963415,1
"P50502,Q8IZP2",3,4,4,2,NA,NA,23.9258233915053,23.678208995644,-3.01183047159111e-18,0.999999998917581,1
"P04911,P04912",2,2,2,2,1,2,25.538457837635,24.6221199295744,-0.619471217015933,0.0176595837112376,0.0509900592743391
NA,NA,NA,NA,NA,NA,NA,19.903692980442,19.2026968435571,-0.447688330349397,0.0381984581159512,0.0991304115478732
"Q8IY22",NA,3,2,3,1,3,20.1648913075761,20.2203290971552,0.123098668798025,0.386898528249051,0.668268745349933
"P38355",NA,1,NA,NA,NA,NA,20.198181382702,19.2640020619553,-0.662365090500455,0.0220732421242176,0.0619963650509306
"Q9H0R4",NA,NA,2,NA,NA,2,19.8239782321448,19.9820938439682,0.200673409903065,0.226024767112606,0.432626702545661
"Q9H8Y5",4,1,2,4,5,NA,20.0439242553974,19.9515284987481,6.97566113638576e-20,0.999999999734987,1
NA,NA,NA,NA,NA,NA,NA,19.1902352510999,19.0291026909782,-3.56681839183928e-20,0.999999999858715,1
NA,NA,NA,NA,NA,NA,NA,20.6479626655466,20.5921290938162,1.46003554900606e-20,0.999999999892501,1
"Q9BZG8",NA,8,NA,4,NA,NA,20.452222464295,20.3455206724918,4.63937718249506e-21,0.999999999965045,1
"P17542",3,1,2,3,4,5,20.3930816941083,20.1631457533217,5.56208937967535e-21,0.999999999967639,1
"Q9HC07",3,4,3,5,4,4,20.6249840021798,20.6959385527465,0.192299206449607,0.0219283667932882,0.0616194583684753
"P43638",NA,NA,6,NA,NA,NA,20.5397119760494,19.7652833190362,-0.526362310816618,0.0191565319163772,0.0547912903448588
"O60934",7,8,5,8,4,10,20.2138126960421,20.159507245779,1.13987970573891e-20,0.999999999913822,1
"Q13057",2,4,6,4,NA,NA,20.2199447713483,20.1890832965108,1.27090576861177e-11,0.999993684008172,1
"O60502",3,11,5,7,4,8,20.3470852740832,20.4663309458506,0.201645851325311,0.183586126259404,0.365335757982236
"Q96EY5",1,2,1,NA,1,NA,20.2306485953821,20.3295372459694,1.76773158525627e-19,0.999999999532159,1
"P07703",6,4,5,3,NA,4,20.2918311647651,19.2841024249744,-0.550705348134818,0.0133215592370925,0.0404059280961023
"O14893",NA,NA,3,3,3,5,19.842027657091,19.9090805944437,0.135811611200888,0.366156352354665,0.638174017140201
NA,NA,NA,NA,NA,NA,NA,21.1074229486145,21.6352314684524,0.169089616719535,0.477575304596846,0.79894251765437
"Q01939",NA,6,5,5,NA,3,21.7339755596171,20.71989968194,-0.799963324834132,7.73533195853594e-06,5.39193519653994e-05
"Q96CS3",4,3,3,5,2,4,19.7616522408915,20.0196013546695,0.214803543580435,0.0941966552045486,0.212522684346907
"O00159",NA,NA,NA,NA,2,NA,19.4065328389622,20.1034620563143,1.11500689372201,0.000856843931731321,0.00373348386869939
"Q9UJW0",NA,1,NA,2,3,2,19.5999638927711,19.6551968664292,3.30694873569325e-20,0.999999999813896,1
NA,NA,NA,NA,NA,NA,NA,19.509941133226,19.138860806978,-1.36811227515543e-19,0.999999999788155,1
"O95299",6,4,5,5,3,4,21.1323123596301,20.9582485532286,-1.01713471790514e-18,0.99999999901324,1
NA,NA,NA,NA,NA,NA,NA,19.0885060525768,19.2220721077464,0.242229841476344,0.155371255085033,0.318640871164434
"P34110",NA,NA,4,NA,NA,NA,19.7601878263178,18.8589007357358,-0.678095413116067,0.00389296483803718,0.0139493876712028
"Q9H974",3,1,2,NA,NA,2,19.6708634864971,19.6605699845691,3.06184379910855e-20,0.999999999840771,1
NA,NA,NA,NA,NA,NA,NA,18.4950558383385,18.9586636153122,3.86018956829759e-19,0.999999999276388,1
NA,NA,NA,NA,NA,NA,NA,19.0066958423383,19.3796271243808,0.0271448389161152,0.922419576302753,1
"Q08225",NA,2,4,NA,NA,NA,19.186949915165,18.362813243551,-0.560774506053801,0.014188888510658,0.0424783071188303
"Q96T60",NA,NA,4,7,6,5,19.6833955265082,19.6341421799059,1.22443889301091e-19,0.999999999264467,1
"Q15599",NA,NA,NA,NA,NA,3,19.3692825556104,19.9495773883192,0.631058941998695,0.0517311791327241,0.128470586490179
"Q96DB5",NA,3,1,3,NA,NA,19.7676928880249,19.5706027267715,3.65748698457588e-19,0.999999999204408,1
"Q14145",8,8,7,4,8,9,20.5544225219706,20.4016286978459,1.9839275952307e-20,0.999999999806662,1
NA,NA,NA,NA,NA,NA,NA,20.7167109429676,20.7108179725073,0.113241876486992,0.556435946787005,0.911954254833589
"O14561",4,4,5,6,5,5,22.1029322265839,22.287518265541,0.310280790509657,0.0111977688143672,0.03486234662174
"P23776",7,6,8,NA,NA,5,20.8710157192566,19.8734115900003,-0.728869111559825,1.13219588696834e-08,1.27074670659929e-07
"Q8WVK2",NA,NA,NA,3,NA,NA,20.8891945357109,20.9107545349465,9.85587357447504e-20,0.999999999584454,1
"P20484",NA,NA,1,NA,NA,NA,20.338087581291,19.7764877469925,-0.203860854885734,0.303195150099287,0.547116928658989
"Q9NRP4",1,1,NA,NA,NA,NA,19.8102609736003,19.5349018662404,-1.2045268783882e-16,0.999999993095118,1
"P32501",NA,5,6,NA,NA,NA,19.5381581571719,18.7960479274223,-0.46116952771259,5.81449384968271e-05,0.000342283826722649
"Q9Y535",2,NA,NA,NA,NA,NA,19.4425599033597,19.4562521787198,5.99632666917298e-20,0.999999999742373,1
"P09032",NA,NA,3,NA,NA,NA,19.5598806155127,19.1193822596423,-3.82192217751063e-20,0.999999999852741,1
"P43561",NA,3,NA,NA,NA,NA,20.1238104940899,19.3796706257414,-0.560556755526104,0.000531078809188705,0.00246881035472171
"Q68CZ6",NA,NA,4,NA,NA,NA,19.3544635163952,19.1959154564057,2.31944727208685e-05,0.991338690567709,1
"Q04660",7,4,3,NA,NA,NA,19.6192780570355,19.1384858529007,-1.95717510799914e-19,0.999999999436442,1
NA,NA,NA,NA,NA,NA,NA,18.6962482763336,19.0209604238158,0.452444196747805,0.0338596977335899,0.0896039432225139
"Q96EB1",NA,3,NA,NA,3,NA,20.3482400457723,20.184149419156,4.73439466978375e-20,0.999999999867213,1
"P22517",NA,8,4,NA,NA,NA,20.1003899584984,19.2342163175265,-0.624967860622391,0.0482211070750891,0.121267465874538
"Q12008",2,4,4,NA,NA,NA,20.6777053360859,19.7413609459422,-0.728157100161213,7.55019491183949e-05,0.000433403725834846
"Q9NQW6",NA,8,NA,NA,NA,7,19.426261724565,19.4756702473758,1.22500411727538e-18,0.999999998073931,1
"P40540",1,NA,2,NA,NA,NA,21.1348117121166,19.8819782075443,-1.01014468890569,0.000304122928830975,0.00150599585959304
"Q9HBI1",NA,1,3,2,5,2,20.5731348740516,20.4182893931529,-2.33372859483308e-10,0.999986350723963,1
"P32780",NA,5,6,7,9,6,20.0732189406468,20.0515559717438,1.10976360711769e-19,0.999999999326954,1
"Q9HBU6",NA,NA,NA,2,NA,NA,20.1471407316271,20.0631001945241,2.31628897275427e-20,0.99999999989653,1
"P40043",3,2,3,4,NA,NA,23.3151811858576,22.1577194545906,-0.983847036103807,8.24807685397014e-07,6.82685155962034e-06
"Q9NX08",NA,NA,2,NA,NA,3,19.5846457294095,19.3669711189221,1.11785467242741e-19,0.999999999741385,1
"P21170",NA,NA,NA,2,3,1,18.142451322224,19.5302906323617,1.54147441616689,0.00125745218662752,0.00522639889384305
"Q03862",NA,1,5,NA,4,1,19.5245488159642,18.9016028610009,-0.475255859372341,0.00176724197897345,0.00703603794113032
"Q9NZQ3",NA,NA,4,NA,NA,NA,17.5415522389773,17.4865804487525,-7.37582380733334e-20,0.999999999792641,1
"O15318",NA,2,2,1,1,2,19.6821037961423,19.7433425847055,0.165414505831887,0.265079577120236,0.491402339462289
NA,NA,NA,NA,NA,NA,NA,19.1563332277416,20.5458027119544,1.56797677973593,0.000919389234953246,0.00395817648988453
"Q15386",NA,NA,3,NA,NA,2,19.665744296729,19.4407098336414,-5.99689132730372e-21,0.99999999997567,1
"Q9UM00",NA,NA,NA,NA,1,NA,18.4972529667072,19.0190434729415,4.05414866066178e-19,0.999999999290969,1
"P25440",4,NA,3,NA,4,5,19.0036766636203,19.6294724550216,0.632922527295088,0.00945886638458309,0.0302316898463489
"O43809",8,8,10,8,6,9,21.5741638098816,21.5267859696471,0.0576405217418224,0.403378776181974,0.691557848378547
"Q9NP77",NA,5,4,5,5,5,21.4199096934574,21.3240868068577,5.38996918637376e-21,0.999999999942808,1
"Q8N6N3",2,NA,2,NA,NA,NA,19.6818548134634,19.4254173002803,3.09626361835171e-20,0.999999999879981,1
"P36037",8,8,6,3,NA,NA,20.371009590143,19.4820430846306,-0.551648762066058,0.00263898418831758,0.0100291829923611
"Q96GX2",3,2,1,3,3,2,19.6493653050111,19.8358284174893,0.326659526368935,0.140518329394548,0.29414238361221
"P48445",NA,NA,2,NA,NA,NA,19.7186686648494,19.0631116745505,-0.404509582563134,0.0389399002758849,0.100556976137681
"P17152",NA,1,1,NA,NA,NA,20.3795423867762,20.5363516639858,0.00745854548775329,0.857505694257114,1
NA,NA,NA,NA,NA,NA,NA,17.2547728747403,18.6249081285347,0.826610024635842,0.0464393029163759,0.117658471025284
"P38903",NA,NA,5,NA,NA,NA,20.1712233835355,19.1791054534857,-0.489000199584505,0.0352667602430387,0.0929437824769714
"Q03020",1,1,2,NA,NA,1,22.3338040346195,21.033818950105,-1.00360674793572,7.28850270316215e-05,0.0004217389377587
"Q8IZ21",1,NA,3,NA,5,4,19.1474435521162,19.0047641238576,4.50516135934614e-21,0.999999999978108,1
"Q96JG6",NA,NA,NA,5,NA,2,19.3910210869243,19.4736854338181,0.106483324632607,0.427123807398732,0.726223768017472
NA,NA,NA,NA,NA,NA,NA,18.421784522168,18.4807093481053,1.68206746208409e-19,0.99999999955546,1
NA,NA,NA,NA,NA,NA,NA,19.4244041577221,18.8174147891416,-2.10424063339414e-19,0.999999999244646,1
"Q8TCC3",2,NA,2,NA,NA,2,20.3612615701549,20.0775410687655,-7.84492506877777e-20,0.999999999462836,1
"P0AC69",NA,NA,NA,3,2,4,18.7423876350963,20.2493082092407,1.65881814346564,2.97624477457487e-05,0.000183832506472403
NA,NA,NA,NA,NA,NA,NA,19.5099970845313,19.4780582383595,1.52414275380757e-19,0.999999999613441,1
"Q7Z434",NA,NA,NA,4,4,4,20.2316012091168,20.0495214202985,-1.4323618585187e-21,0.999999999983177,1
"P46984",1,NA,2,2,NA,NA,21.0407470172104,19.9732538677192,-0.736948761597962,0.00814642288484002,0.0265518156060125
"Q96EK7",NA,3,NA,NA,4,3,19.2861225906324,19.5226618795872,0.379426471768989,0.110825532206181,0.243284815562198
"Q9NXR7",NA,NA,3,NA,1,NA,20.4012534011355,20.4709851035475,1.75836700775022e-19,0.999999999664384,1
"P54619",5,5,8,6,7,6,20.2977473729262,20.1588740837892,5.10133021341484e-20,0.999999999578293,1
"P47736",NA,2,NA,NA,NA,NA,19.5601232255988,19.5596135297005,1.22334322150052e-19,0.999999999602557,1
"Q6JBY9",6,4,4,7,7,4,19.8952061427233,19.8761888562853,0.169348032999969,0.295750809046304,0.536874266012627
"Q10589",NA,NA,NA,NA,NA,1,21.4643695909991,21.4678367947714,1.14606383599455e-17,0.999999994295175,1
"P49356",NA,NA,NA,NA,2,NA,20.0805421371276,20.3359853951085,1.22248634545236e-19,0.999999999560723,1
NA,NA,NA,NA,NA,NA,NA,20.4269236062309,20.2703432486228,3.67573149398379e-20,0.999999999828015,1
"Q7Z478",9,6,NA,3,NA,7,19.6557759133085,19.3217858728171,-1.52889660974072e-19,0.999999999471835,1
"Q86Y82",NA,NA,NA,NA,NA,3,21.8840493849383,21.3640407682889,-2.49116430966645e-19,0.999999999584243,1
"Q14746",NA,2,NA,NA,NA,NA,18.8770518424725,18.8904481001402,3.10226620657807e-20,0.999999999857203,1
"Q12165",1,2,1,NA,NA,NA,20.8462513731463,19.9060514158572,-0.763016950542761,0.0014210311693163,0.00581413391190478
"Q9UBB5",NA,1,NA,NA,NA,NA,19.3684773350187,19.5035091901974,0.209074150916852,0.200570541131859,0.392234391749686
"Q9UMS0",1,3,1,4,2,2,20.4567837232702,20.4089561165182,0.0280238583244476,0.622050213217663,1
"P05388",5,4,5,7,4,7,20.836737681271,21.0094471235748,0.300104067636232,0.00150084689266095,0.00608459994642379
"Q15022",3,NA,NA,8,NA,8,19.3158308134603,19.3213208243338,3.6971753469579e-20,0.999999999755399,1
"P17706",NA,NA,NA,3,NA,NA,18.9545616369593,19.0091907599559,1.51446624432302e-19,0.999999999588377,1
NA,NA,NA,NA,NA,NA,NA,19.6228503821441,19.4547013678115,3.02031259607037e-20,0.999999999852461,1
"P42938",NA,4,NA,NA,NA,NA,20.9983991888754,19.1127441372687,-1.91041709715262,1.28898017409665e-05,8.58675129834128e-05
"Q9H6D7",NA,NA,NA,3,1,NA,19.4147950266044,19.4851554623804,1.36002815754439e-19,0.99999999957445,1
"Q15836",NA,NA,NA,2,1,NA,20.8493290936573,21.0140080937205,0.246925746767359,0.187537533413911,0.371660608129457
"Q03426",NA,1,2,2,NA,NA,19.444004778162,19.5538308915876,0.181793624797011,0.332306835639056,0.591690782346209
"P38248",6,6,5,3,3,5,22.6032136608239,21.4008135639369,-0.979693622503899,3.83995876875146e-05,0.000234668666704737
"P63208",8,5,4,5,6,6,22.6635954800777,22.7398571242803,0.0326114605705653,0.587762684352545,0.958124590570736
"Q8N4P3",NA,2,NA,2,1,1,20.6746507080043,20.2924361939433,-0.127878630789599,0.386530714216844,0.667833390331528
"P29218",6,5,6,NA,8,6,21.5784742079977,21.5746325641397,5.85396226875324e-20,0.999999999649252,1
"Q02892",NA,NA,6,NA,NA,NA,20.5109576201778,20.6323404644341,0.265470282464276,0.24064240941579,0.455020013084134
"Q9GZM5",NA,NA,2,NA,NA,NA,19.933587816388,18.9400751991046,-0.608789352219018,0.0377463398401122,0.0982233446680347
"P19073",NA,2,2,NA,NA,NA,21.0753947273178,20.0154885161533,-0.896370267333793,0.00162268869411463,0.00653265253059826
NA,NA,NA,NA,NA,NA,NA,20.2271356081634,19.7570594641887,-0.258815823331997,0.121848690064626,0.262488832331152
"P36973",NA,NA,1,NA,NA,NA,18.8031358467118,18.0191865095272,-0.441600858460488,0.142570318384015,0.297347704597087
"Q3KQU3",NA,8,4,12,8,3,19.696642707856,19.6207814259386,1.20151998080091e-19,0.99999999929033,1
"P36405",3,1,2,3,NA,3,20.2135504449921,20.4364163620226,0.452685414049209,0.0029746618917781,0.0110929699118732
"Q00362",NA,3,2,NA,NA,NA,20.8068330619157,19.4678168024037,-0.57674146449197,0.0486761317643714,0.122305141179729
"P07143",NA,NA,3,NA,NA,NA,19.9337405580741,18.5098263001066,-1.27242907853674,5.89421654774971e-07,5.00054930352472e-06
"Q96EY8",NA,NA,4,NA,NA,NA,20.1126395302645,19.7359579209688,-7.60279785763033e-20,0.999999999707211,1
"Q6ZT62,Q9Y3L3",NA,3,NA,NA,6,NA,21.2338735175862,21.7188909667903,2.33350410244822e-19,0.999999999624478,1
"Q12834",NA,NA,2,NA,NA,NA,19.5790126121677,19.4706544349716,1.31540572775939e-20,0.999999999933909,1
NA,NA,NA,NA,NA,NA,NA,19.3691421051523,19.3512051047687,-6.82943668706225e-22,0.999999999994986,1
NA,NA,NA,NA,NA,NA,NA,18.9560865377173,17.9899632408311,-0.790908658852709,0.00978081440718814,0.0310542203164933
"P36147",3,2,2,NA,NA,NA,20.7501445124193,19.3901750992277,-0.919163137132744,0.00499826693596097,0.0173183194916269
"P56270",NA,NA,3,NA,NA,NA,19.5300338675619,18.956796678867,-0.177896340306531,0.327502733789965,0.584218698588222
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O00411",NA,NA,5,3,7,5,20.835196207724,20.6593366619321,-3.90034707582795e-21,0.999999999981673,1
"A5PLN9",NA,NA,NA,1,NA,NA,19.2886246658015,19.3574224799023,8.70605912240217e-20,0.99999999982493,1
"Q8WW59",NA,NA,2,NA,NA,NA,19.2379610292111,19.637993701439,6.46612760321797e-20,0.999999999826627,1
"P19812",NA,NA,5,NA,NA,NA,19.278853312581,18.7606622948129,-0.198373522419026,0.180821452569759,0.360621384707947
NA,NA,NA,NA,NA,NA,NA,20.2977201492219,20.04049456011,-4.53114294337491e-20,0.999999999863499,1
"Q8IUR7",NA,2,4,NA,6,6,19.4638164942539,19.0511678590302,-4.45889182595203e-10,0.999967255104856,1
"P49687",NA,4,6,NA,NA,NA,19.4288057252984,18.7524441272003,-0.430253702869162,0.00745471835232826,0.0245609766845127
"Q9UHD2",NA,NA,3,NA,NA,4,19.8274910545427,19.919418060156,1.49997601109956e-20,0.999999999915532,1
"Q07657",NA,4,NA,NA,NA,NA,20.035325666922,19.0012326941795,-0.801449624775198,0.0511445743428944,0.127507800079584
"O95825",2,NA,NA,1,NA,NA,20.077779675873,19.796426008002,-8.1045564647102e-20,0.999999999833429,1
"Q14241",NA,NA,2,NA,NA,NA,18.6849259815266,18.7197361109272,0.0950575553317514,0.805058458002175,1
"Q9BQ48",1,NA,1,2,2,1,20.6733860880323,20.7106481318124,1.73102789176354e-19,0.999999999322134,1
"Q6NXR4",NA,NA,3,2,NA,3,19.1836946052744,19.2527790107621,7.31314390880404e-05,0.990685374701603,1
"P38841",4,NA,3,NA,NA,NA,19.7239384183808,18.8462803775417,-0.764880517924262,3.80013760999856e-07,3.36242237301866e-06
"Q9GZS1",NA,NA,2,NA,NA,5,20.108855385341,20.1671418690852,0.0919998285522436,0.402304423342724,0.689920992349636
"P04456",6,7,6,6,6,7,25.0202014802591,23.7562363873919,-1.08477570099537,8.44769084183883e-11,1.2858767405427e-09
"P47154",6,5,4,NA,NA,NA,20.86483841609,19.7481372970976,-0.974476494057699,3.63972989173042e-05,0.000222904477127312
"P68206",2,NA,NA,NA,NA,3,21.0089729369849,22.283842493922,1.53336802230455,2.29321305225818e-05,0.000144585203262049
"P22276",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"P06785",6,5,NA,NA,NA,NA,20.0814735031386,18.9668096737367,-0.962245816323152,9.37011575687123e-09,1.06200781535148e-07
NA,NA,NA,NA,NA,NA,NA,18.416173283948,18.7966084451077,2.2134769632732e-19,0.999999999590737,1
"P38225",NA,5,2,NA,NA,NA,20.4254753526384,17.9184322400552,-1.39234376466083,0.0106137954877795,0.033295805420881
"P04425",NA,NA,NA,NA,NA,2,19.4476487956825,20.2571312200741,1.10062661100146,0.00914672555617306,0.0293478641454741
"P38067",NA,NA,NA,2,NA,NA,19.9053894140943,19.0164195925734,-0.624807090781735,0.0116607672911148,0.0361283386157042
"P62072",NA,3,3,NA,NA,2,21.0402244229865,20.7941948853582,3.62588433905342e-17,0.999999994159274,1
NA,NA,NA,NA,NA,NA,NA,20.4466422646497,20.416642622958,0.188982204320649,0.0926548361983099,0.209617941187471
"P40481",NA,1,NA,NA,NA,NA,20.5537286837841,20.0163413178127,-0.32797668357895,0.0740680783835089,0.173628095974995
"Q9UJY4",NA,NA,NA,NA,3,5,20.3436895756268,20.1782052528067,-3.52480822657299e-21,0.999999999978031,1
"P46682",NA,3,2,NA,NA,NA,20.603143658242,18.6912141427134,-1.53478083978322,0.00874358898074649,0.0282112778690864
"P78560",NA,1,1,NA,NA,NA,19.9391378914194,19.8833977410624,9.38021766378501e-20,0.999999999632712,1
"A5Z2X5",NA,1,NA,NA,NA,NA,20.8069302597732,20.0663352536183,-0.519547936799825,0.0123607171644325,0.0379707014492072
"P33441",NA,1,NA,NA,NA,NA,23.2944427516095,22.8629877577078,3.12491122543739e-19,0.999999999594411,1
"P49459",NA,NA,NA,NA,1,2,21.2535724419298,21.8809362593665,2.92572114401928e-19,0.999999999232812,1
"P13586",6,8,8,NA,6,5,21.6602221445729,21.042617355842,-0.605179308291975,0.00235492098730734,0.00909339971604824
"Q9NRX5",NA,2,NA,NA,NA,NA,20.507435069907,18.9643875194306,-0.41900814645715,0.23439371777988,0.445541139331837
NA,NA,NA,NA,NA,NA,NA,19.0317384787152,18.8866063548296,6.71507603068041e-20,0.999999999728617,1
NA,NA,NA,NA,NA,NA,NA,19.8561085972225,18.9021366062477,-0.629043252377804,0.0100338145069456,0.0317004796772012
"Q32P28",3,3,NA,NA,NA,2,20.1643477747446,20.0866861136349,2.04506516596125e-20,0.99999999987701,1
"P23292",6,5,5,6,3,3,20.308808946865,19.2993912248868,-0.770938569790652,2.37595456203839e-08,2.51041792461529e-07
"Q12000",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"Q14739",NA,1,3,NA,5,NA,19.7482279750927,19.8613936159716,0.125429773891619,0.262913702570082,0.488171596436048
"P0AC19",NA,NA,NA,3,NA,2,18.8396297921111,19.9344758629974,0.99706074659188,0.000219627325337788,0.00113242167576872
NA,NA,NA,NA,NA,NA,NA,19.2149174812513,18.9749446376642,3.7584728841544e-20,0.999999999856412,1
"Q9BV19",NA,NA,NA,1,NA,NA,19.449273673908,19.9024837851797,0.487059434463573,0.0327358984426183,0.0870693398411548
NA,NA,NA,NA,NA,NA,NA,18.798552623621,18.6609004677565,-4.21067615102156e-20,0.999999999832754,1
"Q86TB9",NA,4,NA,NA,NA,NA,20.1784524244574,19.9991707243057,-4.93007391588274e-20,0.999999999762043,1
"P26646",NA,NA,NA,3,4,NA,19.4677324009528,20.3719560330534,0.739937724789889,0.0266779763981194,0.0727684377497639
"P50914",NA,3,2,3,2,3,23.6919051407344,23.6968192007877,0.0784875184729937,0.491385178929675,0.818596909398007
"P46676",NA,1,2,NA,NA,NA,20.0180487773645,19.1545319049878,-5.076074543154e-19,0.999999999062967,1
"Q9H9T3",NA,NA,2,NA,NA,6,20.104492481962,20.1858888934541,0.12010863175908,0.340420542185864,0.603776153085696
"P23919",6,5,6,6,7,8,21.2238107045416,20.8945104245328,-4.80777891561876e-20,0.999999999577377,1
"P35179",NA,1,2,NA,NA,1,24.1606228070425,23.0361266420712,-0.916948069703264,0.000908080151627246,0.00392119340923472
"P48589",8,7,7,7,5,5,25.3023647051551,24.1199805419036,-0.990351730941371,4.09533398139215e-10,5.61187214694806e-09
"P25605",NA,6,NA,3,NA,NA,21.4639988612499,20.4155620262813,-0.899252811179129,2.44076067567528e-09,3.0087069098228e-08
"P46965",NA,1,1,2,NA,NA,21.3796536557758,20.3678483441063,-0.768411789707009,0.00653492423344376,0.0218171168418617
"P56628",3,2,2,1,NA,1,20.8602626759965,19.9473602596522,-0.659131946552365,0.000987083563500654,0.00421501486146208
"P36141",NA,NA,1,NA,NA,NA,19.7763362134315,19.1098626430979,-1.44033871510546e-19,0.999999999543868,1
"O60568",3,NA,NA,NA,NA,NA,19.6859484075445,19.4892702102101,1.30551425915712e-20,0.999999999927757,1
"Q07381",NA,4,6,NA,NA,NA,19.2195963891581,18.288837466276,-0.613439384447594,0.083588808609781,0.192350952082101
"P0C0W9,Q3E757",NA,4,4,NA,5,NA,25.9389822005537,24.8909470065458,-0.859466059567283,9.27141753988077e-08,8.98937946009616e-07
"O00178",7,NA,6,7,4,5,20.94731730101,20.9951607506927,-4.42572229062781e-20,0.999999999857357,1
"Q9NPI1",3,1,1,NA,NA,2,20.0104169955068,19.7780300117403,3.47098088743652e-20,0.999999999953045,1
